"prey","bait","Specificity_score","In_frame_score","In_frame_prey_transcripts","Sum_scores","Borda_scores"
"AT3G55460","EMPTY_SE",0.496802044801566,0,"0",0.496802044801566,2.85412093394532
"AT3G55460","NINJA_SE",0,1,"AT3G55460.1",1,2.06696213508045
"AT3G55470","EMPTY_SE",0.35539725876304,0,"0",0.35539725876304,2.10488618524333
"AT3G55480","EMPTY_SE",0.409439640883019,0,"0",0.409439640883019,2.3393489995093
"AT3G55480","NINJA_SE",0,0.937642782969886,"AT3G55480.1,AT3G55480.2",0.937642782969886,2.0353889943074
"AT3G55490","NINJA_SE",0.293560260120347,0,"0",0.293560260120347,1.88796972630467
"AT3G55510","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,1.5573300424667
"AT3G55515","NINJA_SE",0.0269418309215713,0.298182762201454,"AT3G55515.1",0.325124593123025,1.92127888232133
"AT3G55520","EMPTY_SE",0.225795151663875,0,"0",0.225795151663875,1.69642574727186
"AT3G55520","NINJA_SE",0,0.717757009345794,"AT3G55520.3",0.717757009345794,1.91947389612133
"AT3G55530","NINJA_SE",0.0335929026823467,0,"0",0.0335929026823467,1.3175090585273
"AT3G55560","EMPTY_SE",0.420096299527824,0,"0",0.420096299527824,2.39137219930888
"AT3G55580","EMPTY_SE",0.0443230972439056,0,"0",0.0443230972439056,1.33418327684319
"AT3G55600","NINJA_SE",0.471846695088822,1,"AT3G55600.2",1.47184669508882,29.2474437627812
"AT3G55605","EMPTY_SE",0.224535232077648,0,"0",0.224535232077648,1.69294507575758
"AT3G55610","NINJA_SE",0.10558273313842,0,"0",0.10558273313842,1.43757957515245
"AT3G55620","NINJA_SE",0.0716441793577474,0.89797507788162,"AT3G55620.1",0.969619257239367,2.49816593886463
"AT3G55630","NINJA_SE",0.191591748283198,0,"0",0.191591748283198,1.61331077270164
"AT3G55640","NINJA_SE",0.0571170531059841,0.298182762201454,"AT3G55640.1,AT3G55640.2,AT3G55640.3,AT3G55640.4",0.355299815307438,2.0247274786466
"AT3G55660","NINJA_SE",0.220017751130254,0,"0",0.220017751130254,1.68140136374324
"AT3G55690","NINJA_SE",0.255235037020683,0,"0",0.255235037020683,1.7740014884644
"AT3G55700","NINJA_SE",0,0.298182762201454,"AT3G55700.1",0.298182762201454,1.73049931435025
"AT3G55720","EMPTY_SE",0.356683337757765,0,"0",0.356683337757765,2.10861018281895
"AT3G55730","NINJA_SE",0.330604470872584,1,"AT3G55730.1",1.33060447087258,6.29766622633201
"AT3G55740","EMPTY_SE",0.135058119491133,0,"0",0.135058119491133,1.49310968819599
"AT3G55740","NINJA_SE",0,1,"AT3G55740.2",1,2.06626535034915
"AT3G55750","NINJA_SE",0.488652216106238,0.730425752855659,"AT3G55750.1",1.2190779689619,18.2734241908007
"AT3G55760","EMPTY_SE",0.0314755880021142,0,"0",0.0314755880021142,1.3138377683192
"AT3G55770","NINJA_SE",0.018763601008702,0.859241952232606,"AT3G55770.4,AT3G55770.6",0.878005553241308,2.21153548786145
"AT3G55800","NINJA_SE",0.245086073293876,0,"0",0.245086073293876,1.74577857346299
"AT3G55820","NINJA_SE",0.0233556907031915,0,"0",0.0233556907031915,1.3014833014833
"AT3G55830","EMPTY_SE",0.0614534172354076,0,"0",0.0614534172354076,1.36101506740682
"AT3G55840","NINJA_SE",0.253824327722916,0,"0",0.253824327722916,1.7695384996082
"AT3G55850","EMPTY_SE",0.411040476215874,0,"0",0.411040476215874,2.34471829061697
"AT3G55850","NINJA_SE",0,0.298182762201454,"AT3G55850.2,AT3G55850.3,AT3G55850.4",0.298182762201454,1.73028995442997
"AT3G55860","EMPTY_SE",0.261177886985288,0,"0",0.261177886985288,1.789614181439
"AT3G55880","EMPTY_SE",0.451865201470212,0,"0",0.451865201470212,2.56063499641919
"AT3G55880","NINJA_SE",0,1,"AT3G55880.1,AT3G55880.2,AT3G55880.3,AT3G55880.4",1,2.06596687211094
"AT3G55890","EMPTY_SE",0.216106958239026,0,"0",0.216106958239026,1.67059922906203
"AT3G55910","NINJA_SE",0.0740421727021342,0,"0",0.0740421727021342,1.38156877897991
"AT3G55920","NINJA_SE",0.392819315912458,0,"0",0.392819315912458,2.25904280524404
"AT3G55940","NINJA_SE",0.0449469712713805,0,"0",0.0449469712713805,1.33422476522172
"AT3G55950","EMPTY_SE",0.046718672181197,0,"0",0.046718672181197,1.33713537771129
"AT3G55960","NINJA_SE",0.483193549360138,0.913759086188993,"AT3G55960.1",1.39695263554913,28.5469061876247
"AT3G55980","NINJA_SE",0.178784724415153,0,"0",0.178784724415153,1.58353939841299
"AT3G56000","EMPTY_SE",0.344906524579555,0,"0",0.344906524579555,2.06110390546188
"AT3G56010","EMPTY_SE",0.291295598128218,0,"0",0.291295598128218,1.87854640980736
"AT3G56020","EMPTY_SE",0.344906524579555,0,"0",0.344906524579555,2.06080691642651
"AT3G56030","NINJA_SE",0.0483025071363064,0,"0",0.0483025071363064,1.33922217366877
"AT3G56040","NINJA_SE",0.418907083547853,0,"0",0.418907083547853,2.38102108768036
"AT3G56050","NINJA_SE",0.239265193623085,0,"0",0.239265193623085,1.72917422318946
"AT3G56060","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.41678774270242
"AT3G56070","EMPTY_SE",0.320171259324484,0,"0",0.320171259324484,1.97241759757275
"AT3G56070","NINJA_SE",0,0.298182762201454,"AT3G56070.1",0.298182762201454,1.73008064516129
"AT3G56090","NINJA_SE",0.316703427472279,0.726791277258567,"AT3G56090.1",1.04349470473085,4.83338965866847
"AT3G56100","NINJA_SE",0.356231417804704,0,"0",0.356231417804704,2.10426679744973
"AT3G56110","EMPTY_SE",0.488496947758087,0,"0",0.488496947758087,2.78863902248798
"AT3G56110","NINJA_SE",0,0.882917964693666,"AT3G56110.1,AT3G56110.2,AT3G56110.3,AT3G56110.4",0.882917964693666,2.00233339555721
"AT3G56120","EMPTY_SE",0.0296036175710594,0,"0",0.0296036175710594,1.30954706385057
"AT3G56130","EMPTY_SE",0.0876903576673202,0,"0",0.0876903576673202,1.40426785363619
"AT3G56130","NINJA_SE",0,0.298182762201454,"AT3G56130.1,AT3G56130.2,AT3G56130.3,AT3G56130.4,AT3G56130.5",0.298182762201454,1.72987138652582
"AT3G56140","EMPTY_SE",0.0867346258223053,0,"0",0.0867346258223053,1.40252353556485
"AT3G56150","EMPTY_SE",0.446646246731026,0,"0",0.446646246731026,2.52789724857126
"AT3G56150","NINJA_SE",0,0.298182762201454,"AT3G56150.1,AT3G56150.2",0.298182762201454,1.72973190888934
"AT3G56160","NINJA_SE",0.352451412389173,0,"0",0.352451412389173,2.08889970788705
"AT3G56170","NINJA_SE",0.0704880080803851,0,"0",0.0704880080803851,1.37475168215316
"AT3G56190","EMPTY_SE",0.415673367455736,0,"0",0.415673367455736,2.36422746308133
"AT3G56190","NINJA_SE",0,0.298182762201454,"AT3G56190.1,AT3G56190.2",0.298182762201454,1.7295924537429
"AT3G56200","EMPTY_SE",0.132053222793361,0,"0",0.132053222793361,1.48556194169379
"AT3G56210","NINJA_SE",0.115542611946686,0.298182762201454,"AT3G56210.1,AT3G56210.2,AT3G56210.4,AT3G56210.5",0.41372537414814,2.25975667562016
"AT3G56230","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.46632035815591
"AT3G56240","NINJA_SE",0.401718985917621,0.298182762201454,"AT3G56240.1,AT3G56240.2,AT3G56240.3",0.699901748119075,5.25808823529412
"AT3G56250","EMPTY_SE",0.179564114882902,0,"0",0.179564114882902,1.5840655689286
"AT3G56260","NINJA_SE",0.270152409525298,0,"0",0.270152409525298,1.8126742712294
"AT3G56270","EMPTY_SE",0.185858938661093,0,"0",0.185858938661093,1.59804834444486
"AT3G56290","NINJA_SE",0.205268537247228,0,"0",0.205268537247228,1.64277509763382
"AT3G56300","NINJA_SE",0.0271044819719524,0,"0",0.0271044819719524,1.30568150695353
"AT3G56310","NINJA_SE",0.472875494364827,0.67533748701973,"AT3G56310.1",1.14821298138456,13.1815668202765
"AT3G56330","EMPTY_SE",0.0779024380497989,0,"0",0.0779024380497989,1.38688302033164
"AT3G56340","EMPTY_SE",0.489323878982908,0,"0",0.489323878982908,2.79154196486662
"AT3G56340","NINJA_SE",0,0.857736240913811,"AT3G56340.1",0.857736240913811,1.98896717967736
"AT3G56350","NINJA_SE",0.00954688814525538,0,"0",0.00954688814525538,1.27974468338951
"AT3G56360","EMPTY_SE",0.494013409656381,0,"0",0.494013409656381,2.82369200394867
"AT3G56360","NINJA_SE",0,0.710903426791277,"AT3G56360.1",0.710903426791277,1.91647311059496
"AT3G56370","EMPTY_SE",0.467868736067134,0,"0",0.467868736067134,2.65080934140615
"AT3G56400","EMPTY_SE",0.129044370258674,0,"0",0.129044370258674,1.47916020270969
"AT3G56408","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,1.52143541009184
"AT3G56410","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,1.55405845919809
"AT3G56430","NINJA_SE",0.264138276557891,0,"0",0.264138276557891,1.79530524289719
"AT3G56440","EMPTY_SE",0.161461320889222,0,"0",0.161461320889222,1.5442145042289
"AT3G56450","NINJA_SE",0.033099505593728,0,"0",0.033099505593728,1.31436098517339
"AT3G56460","NINJA_SE",0.233643296058483,0,"0",0.233643296058483,1.71247256036719
"AT3G56470","NINJA_SE",0.200917859820096,0,"0",0.200917859820096,1.63165500456343
"AT3G56480","NINJA_SE",0.377936700733103,0,"0",0.377936700733103,2.18930503112563
"AT3G56490","EMPTY_SE",0.43261140540997,0,"0",0.43261140540997,2.44771521478692
"AT3G56490","NINJA_SE",0,0.697715472481828,"AT3G56490.1",0.697715472481828,1.90947930574099
"AT3G56510","EMPTY_SE",0.0864741163761193,0,"0",0.0864741163761193,1.40087501632493
"AT3G56540","EMPTY_SE",0.16685628742515,0,"0",0.16685628742515,1.55349578188928
"AT3G56550","EMPTY_SE",0.221843586977532,0,"0",0.221843586977532,1.6817308822953
"AT3G56570","EMPTY_SE",0.183563865650926,0,"0",0.183563865650926,1.59158691297574
"AT3G56580","EMPTY_SE",0.358820181810105,0,"0",0.358820181810105,2.1107886062872
"AT3G56590","EMPTY_SE",0.0659562862731548,0,"0",0.0659562862731548,1.36599808978032
"AT3G56630","EMPTY_SE",0.377139554145396,0,"0",0.377139554145396,2.18506824200448
"AT3G56640","EMPTY_SE",0.404164346995405,0,"0",0.404164346995405,2.30503921779306
"AT3G56650","EMPTY_SE",0.360599647772829,0,"0",0.360599647772829,2.11724648408586
"AT3G56680","EMPTY_SE",0.391107579735056,0,"0",0.391107579735056,2.24521193092622
"AT3G56690","NINJA_SE",0.331869476077008,0,"0",0.331869476077008,2.00936636538191
"AT3G56710","NINJA_SE",0.0871789317558569,0,"0",0.0871789317558569,1.40142409197805
"AT3G56720","EMPTY_SE",0.0404637216583016,0,"0",0.0404637216583016,1.32503628671134
"AT3G56720","NINJA_SE",0,0.298182762201454,"AT3G56720.1,AT3G56720.2,AT3G56720.4,AT3G56720.6",0.298182762201454,1.72910453776094
"AT3G56730","EMPTY_SE",0.271776138766096,0,"0",0.271776138766096,1.81535857837952
"AT3G56740","EMPTY_SE",0.250301493919878,0,"0",0.250301493919878,1.75534917972426
"AT3G56750","EMPTY_SE",0.416382732083457,0,"0",0.416382732083457,2.36266519823789
"AT3G56760","EMPTY_SE",0.190263422186601,0,"0",0.190263422186601,1.60594378111315
"AT3G56770","NINJA_SE",0.312899248205162,0.298182762201454,"AT3G56770.1",0.611082010406616,3.72383266793959
"AT3G56780","NINJA_SE",0.348913488838963,0,"0",0.348913488838963,2.07105275860404
"AT3G56800","NINJA_SE",0.364561722534705,0.680166147455867,"AT3G56800.1",1.04472786999057,5.85427752762996
"AT3G56810","EMPTY_SE",0.417855439182158,0,"0",0.417855439182158,2.36958082509527
"AT3G56820","NINJA_SE",0.413112104656496,0.298182762201454,"AT3G56820.1",0.71129486685795,5.54986418315871
"AT3G56825","EMPTY_SE",0.344906524579555,0,"0",0.344906524579555,2.05518034200316
"AT3G56830","NINJA_SE",0.407352970017099,0,"0",0.407352970017099,2.31836602366672
"AT3G56840","NINJA_SE",0.427593494987404,0,"0",0.427593494987404,2.41832938789313
"AT3G56850","NINJA_SE",0.0460941596180421,0,"0",0.0460941596180421,1.33339548760022
"AT3G56860","EMPTY_SE",0.0861641492912496,0,"0",0.0861641492912496,1.39923036785807
"AT3G56880","EMPTY_SE",0.492136470674619,0,"0",0.492136470674619,2.80394719644491
"AT3G56880","NINJA_SE",0,0.61521287642783,"AT3G56880.1",0.61521287642783,1.87297014143531
"AT3G56900","NINJA_SE",0.283471116267351,0,"0",0.283471116267351,1.8494762705289
"AT3G56910","NINJA_SE",0.476307484454389,0.662045690550363,"AT3G56910.1",1.13835317500475,13.412316348859
"AT3G56950","NINJA_SE",0.424087204819025,0,"0",0.424087204819025,2.39979864645674
"AT3G56960","NINJA_SE",0.254958310654837,0.298182762201454,"AT3G56960.1,AT3G56960.2",0.553141072856291,3.12771541040968
"AT3G56970","EMPTY_SE",0.0608127106971552,0,"0",0.0608127106971552,1.35658277475654
"AT3G56980","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.41389309958479
"AT3G56990","EMPTY_SE",0.271015228753122,0,"0",0.271015228753122,1.81236799864831
"AT3G56990","NINJA_SE",0,1,"AT3G56990.3",1,2.06477382098171
"AT3G57000","NINJA_SE",0.333125275274343,0,"0",0.333125275274343,2.01200468933177
"AT3G57010","NINJA_SE",0.106642534936213,0,"0",0.106642534936213,1.43512727029468
"AT3G57030","NINJA_SE",0.0185032051760604,0.298182762201454,"AT3G57030.1",0.316685967377514,1.89305095962938
"AT3G57040","NINJA_SE",0.109130231451247,0,"0",0.109130231451247,1.43946052940584
"AT3G57050","NINJA_SE",0.276277267352107,0.796313603322949,"AT3G57050.1,AT3G57050.2,AT3G57050.3",1.07259087067506,4.2777666999003
"AT3G57060","NINJA_SE",0.283155458148075,0,"0",0.283155458148075,1.84788319910418
"AT3G57062","NINJA_SE",0.178756035494758,0.298182762201454,"AT3G57062.1",0.476938797696212,2.58438742320202
"AT3G57070","NINJA_SE",0.263172199998225,1,"AT3G57070.1",1.26317219999822,4.58005977796755
"AT3G57080","NINJA_SE",0.479995051436605,1,"AT3G57080.1",1.4799950514366,36.8291845493562
"AT3G57090","NINJA_SE",0.2656454163373,0.925804776739356,"AT3G57090.1,AT3G57090.2",1.19145019307666,4.4416149068323
"AT3G57110","EMPTY_SE",0.283928219200921,0,"0",0.283928219200921,1.85019404915912
"AT3G57120","NINJA_SE",0.258152626009241,0.298182762201454,"AT3G57120.1",0.556335388210695,3.15508493271564
"AT3G57140","EMPTY_SE",0.187776741892072,0,"0",0.187776741892072,1.59918002236303
"AT3G57150","EMPTY_SE",0.482227146188004,0,"0",0.482227146188004,2.73478233156989
"AT3G57150","NINJA_SE",0,0.744340602284527,"AT3G57150.1",0.744340602284527,1.93113691601404
"AT3G57157","NINJA_SE",0.45625391273502,0,"0",0.45625391273502,2.57338211479638
"AT3G57160","NINJA_SE",0.481134091463986,0.867445482866044,"AT3G57160.2",1.34857957433003,23.1673866090713
"AT3G57170","EMPTY_SE",0.206044976695924,0,"0",0.206044976695924,1.64126692678448
"AT3G57180","EMPTY_SE",0.184011407241053,0,"0",0.184011407241053,1.59040699829491
"AT3G57190","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,1.65673024944011
"AT3G57200","NINJA_SE",0.0564993324971456,0,"0",0.0564993324971456,1.34911800773512
"AT3G57210","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,1.65653835759237
"AT3G57220","NINJA_SE",0.0658990708069551,0,"0",0.0658990708069551,1.36426073131955
"AT3G57230","NINJA_SE",0.0635890681720097,0,"0",0.0635890681720097,1.3604540554252
"AT3G57280","NINJA_SE",0.387821195896786,0,"0",0.387821195896786,2.22656979761287
"AT3G57290","NINJA_SE",0.144637620715053,0.298182762201454,"AT3G57290.1",0.442820382916506,2.39765297569153
"AT3G57300","NINJA_SE",0.297528341571549,0.909034267912773,"AT3G57300.3",1.20656260948432,5.01121233356692
"AT3G57320","EMPTY_SE",0.202063053601536,0,"0",0.202063053601536,1.63140684410646
"AT3G57320","NINJA_SE",0,1,"AT3G57320.2",1,2.06427712292519
"AT3G57330","NINJA_SE",0.38800822090649,0.298182762201454,"AT3G57330.1,AT3G57330.2",0.686190983107943,4.93910440888684
"AT3G57340","EMPTY_SE",0.369163119346263,0,"0",0.369163119346263,2.14766242867154
"AT3G57340","NINJA_SE",0,1,"AT3G57340.1",1,2.06407851060759
"AT3G57350","EMPTY_SE",0.282580322454071,0,"0",0.282580322454071,1.84494324045408
"AT3G57350","NINJA_SE",0,0.298182762201454,"AT3G57350.1",0.298182762201454,1.72805992992066
"AT3G57360","NINJA_SE",0.416955011008993,0,"0",0.416955011008993,2.36110499669822
"AT3G57380","NINJA_SE",0.33566059471423,0,"0",0.33566059471423,2.01910588235294
"AT3G57390","EMPTY_SE",0.218768167854473,0,"0",0.218768167854473,1.67124995131072
"AT3G57390","NINJA_SE",0,0.298182762201454,"AT3G57390.1,AT3G57390.2,AT3G57390.3",0.298182762201454,1.727920744231
"AT3G57400","EMPTY_SE",0.043560227088406,0,"0",0.043560227088406,1.32819465081724
"AT3G57410","NINJA_SE",0.408410865586419,0,"0",0.408410865586419,2.3193686145197
"AT3G57420","NINJA_SE",0.38109532389011,0,"0",0.38109532389011,2.19647793590662
"AT3G57440","NINJA_SE",0.307346856405544,0,"0",0.307346856405544,1.92179521633969
"AT3G57450","NINJA_SE",0.375480228268567,0.298182762201454,"AT3G57450.1",0.673662990470021,4.68201658664339
"AT3G57470","NINJA_SE",0.361052201900657,0,"0",0.361052201900657,2.11411677753141
"AT3G57480","NINJA_SE",0.0821014010130188,0,"0",0.0821014010130188,1.39065893106019
"AT3G57490","NINJA_SE",0.279096816454176,0.900155763239875,"AT3G57490.1",1.17925257969405,4.60958315427589
"AT3G57500","EMPTY_SE",0.359349752438053,0,"0",0.359349752438053,2.10726388684249
"AT3G57520","NINJA_SE",0.0756119838523158,0,"0",0.0756119838523158,1.37970287478294
"AT3G57530","EMPTY_SE",0.338823176687314,0,"0",0.338823176687314,2.02961210974456
"AT3G57540","NINJA_SE",0.0623868707931199,0,"0",0.0623868707931199,1.35761296038476
"AT3G57550","EMPTY_SE",0.0244758840197545,0,"0",0.0244758840197545,1.29872567121712
"AT3G57560","NINJA_SE",0.318343262816933,0.598857736240914,"AT3G57560.1",0.917200999057846,4.51594568992738
"AT3G57570","EMPTY_SE",0.390671403723507,0,"0",0.390671403723507,2.23690110004692
"AT3G57580","EMPTY_SE",0.221843586977532,0,"0",0.221843586977532,1.67758836409134
"AT3G57590","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,1.91118040089087
"AT3G57610","EMPTY_SE",0.475468818284336,0,"0",0.475468818284336,2.68582159624413
"AT3G57630","EMPTY_SE",0.259816753910408,0,"0",0.259816753910408,1.77775015537601
"AT3G57630","NINJA_SE",0,1,"AT3G57630.1,AT3G57630.2",1,2.06368140060603
"AT3G57645","NINJA_SE",0.0488211132547787,0,"0",0.0488211132547787,1.33572006724363
"AT3G57650","NINJA_SE",0.0678162006670454,0.298182762201454,"AT3G57650.1",0.365998962868499,2.06209448743211
"AT3G57660","NINJA_SE",0.115298376814413,0,"0",0.115298376814413,1.44918431452021
"AT3G57670","EMPTY_SE",0.377508913753978,0,"0",0.377508913753978,2.17951843950015
"AT3G57680","EMPTY_SE",0.356683337757765,0,"0",0.356683337757765,2.09553113553114
"AT3G57700","EMPTY_SE",0.0296036175710594,0,"0",0.0296036175710594,1.30548286983509
"AT3G57710","EMPTY_SE",0.432252880717021,0,"0",0.432252880717021,2.4349355882186
"AT3G57760","EMPTY_SE",0.309618400804924,0,"0",0.309618400804924,1.92714696370823
"AT3G57765","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,1.91024442366769
"AT3G57770","EMPTY_SE",0.0194639364488091,0,"0",0.0194639364488091,1.29075539243705
"AT3G57780","EMPTY_SE",0.252890317942409,0,"0",0.252890317942409,1.75779425621697
"AT3G57785","NINJA_SE",0.493859376565623,0.931983385254413,"AT3G57785.1",1.42584276182004,43.2956609485368
"AT3G57787","EMPTY_SE",0.490312310911881,0,"0",0.490312310911881,2.78140801244652
"AT3G57787","NINJA_SE",0,0.298182762201454,"AT3G57787.1",0.298182762201454,1.72757287808021
"AT3G57790","NINJA_SE",0.47627810022223,0,"0",0.47627810022223,2.68868279232987
"AT3G57800","EMPTY_SE",0.185714126840182,0,"0",0.185714126840182,1.59188216525062
"AT3G57810","NINJA_SE",0.0860397681064603,0,"0",0.0860397681064603,1.39640695176723
"AT3G57830","EMPTY_SE",0.283928219200921,0,"0",0.283928219200921,1.84629286974483
"AT3G57860","NINJA_SE",0.0801123636544448,0,"0",0.0801123636544448,1.38621090721117
"AT3G57870","EMPTY_SE",0.0732560220255968,0,"0",0.0732560220255968,1.37466359092657
"AT3G57870","NINJA_SE",0,0.663084112149533,"AT3G57870.1",0.663084112149533,1.89196578181497
"AT3G57880","NINJA_SE",0.412909660491692,0,"0",0.412909660491692,2.33680082784162
"AT3G57890","NINJA_SE",0.279447624346278,0.298182762201454,"AT3G57890.1,AT3G57890.2",0.577630386547732,3.35176939301617
"AT3G57910","EMPTY_SE",0.0759748440976516,0,"0",0.0759748440976516,1.37908202622782
"AT3G57930","EMPTY_SE",0.297744405304218,0,"0",0.297744405304218,1.88838519431363
"AT3G57930","NINJA_SE",0,0.298182762201454,"AT3G57930.1",0.298182762201454,1.72729468599034
"AT3G57940","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,2.15100015039856
"AT3G57950","NINJA_SE",0.425979972287434,0,"0",0.425979972287434,2.40087292261205
"AT3G57980","NINJA_SE",0.341656324133777,0,"0",0.341656324133777,2.03703176185729
"AT3G57990","EMPTY_SE",0.291655325218493,0,"0",0.291655325218493,1.86913526464822
"AT3G58000","EMPTY_SE",0.204095876271543,0,"0",0.204095876271543,1.63289694017354
"AT3G58010","EMPTY_SE",0.383520242595801,0,"0",0.383520242595801,2.20234062211272
"AT3G58020","NINJA_SE",0.184978682990093,0,"0",0.184978682990093,1.58940544545286
"AT3G58030","EMPTY_SE",0.349062249287732,0,"0",0.349062249287732,2.06407851060759
"AT3G58030","NINJA_SE",0,0.298182762201454,"AT3G58030.1,AT3G58030.2,AT3G58030.4",0.298182762201454,1.72715562354078
"AT3G58040","NINJA_SE",0.415478063713408,0,"0",0.415478063713408,2.3477975376197
"AT3G58050","NINJA_SE",0.0808642195595015,0,"0",0.0808642195595015,1.38683819251406
"AT3G58070","NINJA_SE",0.138695299535579,0,"0",0.138695299535579,1.49212310902452
"AT3G58090","EMPTY_SE",0.243851315901638,0,"0",0.243851315901638,1.73196625358253
"AT3G58100","NINJA_SE",0.233091004161974,0.298182762201454,"AT3G58100.1,AT3G58100.2",0.531273766363428,2.9472455007556
"AT3G58110","EMPTY_SE",0.224697005161857,0,"0",0.224697005161857,1.68265422173419
"AT3G58130","NINJA_SE",0.458403679486376,0,"0",0.458403679486376,2.57600864553314
"AT3G58140","NINJA_SE",0.405108931146077,0.298182762201454,"AT3G58140.1",0.70329169334753,5.32993788819876
"AT3G58150","NINJA_SE",0.387277219744112,0,"0",0.387277219744112,2.2175935497209
"AT3G58160","NINJA_SE",0.295385579362269,0,"0",0.295385579362269,1.87961624392167
"AT3G58170","NINJA_SE",0.415055654752124,0,"0",0.415055654752124,2.34471829061697
"AT3G58180","NINJA_SE",0.409631073557213,0,"0",0.409631073557213,2.31861659011078
"AT3G58190","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,1.90752678611123
"AT3G58220","NINJA_SE",0.31339521725903,0.298182762201454,"AT3G58220.1,AT3G58220.3",0.611577979460484,3.72415588924573
"AT3G58260","EMPTY_SE",0.317005598364304,0,"0",0.317005598364304,1.9494752146849
"AT3G58270","NINJA_SE",0.195013003859649,0.298182762201454,"AT3G58270.1,AT3G58270.2,AT3G58270.3",0.493195766061103,2.68128983877015
"AT3G58360","NINJA_SE",0.382637915995311,0,"0",0.382637915995311,2.19692780337942
"AT3G58400","EMPTY_SE",0.151571303154866,0,"0",0.151571303154866,1.51504237288136
"AT3G58460","NINJA_SE",0.259358059751631,0,"0",0.259358059751631,1.77326830881137
"AT3G58470","EMPTY_SE",0.44929329901772,0,"0",0.44929329901772,2.52239858906526
"AT3G58470","NINJA_SE",0,0.298182762201454,"AT3G58470.1",0.298182762201454,1.72673857050869
"AT3G58490","NINJA_SE",0.366794771763668,0,"0",0.366794771763668,2.13112799880793
"AT3G58500","NINJA_SE",0.364272054241447,0.633748701973001,"AT3G58500.1",0.998020756214448,5.65445440168687
"AT3G58510","EMPTY_SE",0.294455271122889,0,"0",0.294455271122889,1.87600017489397
"AT3G58520","NINJA_SE",0.247858563380234,0,"0",0.247858563380234,1.7416683580272
"AT3G58530","NINJA_SE",0.33357742302063,0,"0",0.33357742302063,2.00560931145702
"AT3G58540","NINJA_SE",0.249010417281822,0,"0",0.249010417281822,1.74442998861604
"AT3G58550","NINJA_SE",0.0776236157105268,0,"0",0.0776236157105268,1.38041310083006
"AT3G58560","NINJA_SE",0.377648898628769,0,"0",0.377648898628769,2.17487834549878
"AT3G58570","EMPTY_SE",0.438563004218519,0,"0",0.438563004218519,2.46246556473829
"AT3G58570","NINJA_SE",0,0.298182762201454,"AT3G58570.1",0.298182762201454,1.72659959758551
"AT3G58580","NINJA_SE",0.374029317234931,0,"0",0.374029317234931,2.15966175064177
"AT3G58590","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.40952693823916
"AT3G58600","EMPTY_SE",0.40880328889144,0,"0",0.40880328889144,2.31261790546003
"AT3G58600","NINJA_SE",0,0.298182762201454,"AT3G58600.1",0.298182762201454,1.72646064703042
"AT3G58610","NINJA_SE",0.490127808138767,0.709761163032191,"AT3G58610.1,AT3G58610.2,AT3G58610.3",1.19988897117096,17.8924103419516
"AT3G58620","NINJA_SE",0.253145120955421,0,"0",0.253145120955421,1.755133764215
"AT3G58630","NINJA_SE",0.0634366820911091,0,"0",0.0634366820911091,1.35675436377435
"AT3G58640","NINJA_SE",0.401842116603226,0,"0",0.401842116603226,2.2798087141339
"AT3G58650","NINJA_SE",0.378834474306849,0,"0",0.378834474306849,2.17874371604123
"AT3G58660","EMPTY_SE",0.462487984274939,0,"0",0.462487984274939,2.59611544744963
"AT3G58660","NINJA_SE",0,0.298182762201454,"AT3G58660.1",0.298182762201454,1.72632171883801
"AT3G58670","NINJA_SE",0.0168930918263358,0.796313603322949,"AT3G58670.1,AT3G58670.3",0.813206695149285,2.16194699183715
"AT3G58680","EMPTY_SE",0.451216869394573,0,"0",0.451216869394573,2.53073021115961
"AT3G58680","NINJA_SE",0,0.934890965732087,"AT3G58680.1",0.934890965732087,2.03066874911259
"AT3G58690","NINJA_SE",0.259661586729059,0,"0",0.259661586729059,1.77268220128904
"AT3G58700","NINJA_SE",0.493091756530217,0.680373831775701,"AT3G58700.1",1.17346558830592,17.4131493506494
"AT3G58710","NINJA_SE",0.225627060967574,0,"0",0.225627060967574,1.68305024908798
"AT3G58730","NINJA_SE",0.0614703739900402,0.642834890965732,"AT3G58730.1",0.704305264955772,2.25832938575715
"AT3G58750","NINJA_SE",0.4549880642856,0.841484942886812,"AT3G58750.1",1.29647300717241,14.2734530938124
"AT3G58760","EMPTY_SE",0.225322675276626,0,"0",0.225322675276626,1.68225838070966
"AT3G58770","EMPTY_SE",0.193481343324884,0,"0",0.193481343324884,1.60618425485719
"AT3G58780","NINJA_SE",0.313429956952861,0.298182762201454,"AT3G58780.1,AT3G58780.2,AT3G58780.3,AT3G58780.4,AT3G58780.5",0.611612719154314,3.72254034357106
