"","prey","bait","Specificity_score","In_frame_score","In_frame_prey_transcripts","Sum_scores","Borda_scores","interactor","SNRFPKM"
"2263","AT1G53885","NINJA_SE",0.0108454592090536,0,"0",0.0108454592090536,1.5937743768805,NA,0
"2264","AT1G53887","NINJA_SE",0,0.298182762201454,"AT1G53887.1,AT1G53887.2",0.298182762201454,1.90642495334577,NA,0
"2265","AT1G53900","NINJA_SE",0,0.298182762201454,"AT1G53900.1,AT1G53900.2,AT1G53900.3",0.298182762201454,1.90625555358095,NA,0
"2266","AT1G53903","NINJA_SE",0.0400958999636773,0,"0",0.0400958999636773,1.66192818685362,NA,0
"2267","AT1G53910","NINJA_SE",0,0.298182762201454,"AT1G53910.1,AT1G53910.2,AT1G53910.3",0.298182762201454,1.90608618391826,NA,0
"2268","AT1G53920","NINJA_SE",0.232843475009987,0,"0",0.232843475009987,2.31611336032389,NA,0
"2269","AT1G53945","NINJA_SE",0.441843107555091,0,"0",0.441843107555091,4.04125459169257,NA,0
"2270","AT1G53950","NINJA_SE",0.0241013580816913,0,"0",0.0241013580816913,1.62362824491032,NA,0
"2271","AT1G53980","NINJA_SE",0.342361721425208,0,"0",0.342361721425208,2.98269030239833,NA,0
"2272","AT1G53990","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.23574660633484,NA,0
"2273","AT1G54000","NINJA_SE",0.230083671954581,0,"0",0.230083671954581,2.30231809401159,NA,0
"2274","AT1G54010","NINJA_SE",0.0638246470852533,0,"0",0.0638246470852533,1.72126609700325,NA,0
"2275","AT1G54020","NINJA_SE",0.283014313626163,0,"0",0.283014313626163,2.57941565468318,NA,0
"2276","AT1G54050","NINJA_SE",0.438742835980457,0.938213914849429,"AT1G54050.1",1.37695675082989,14.1370675453048,NA,0
"2277","AT1G54070","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.82446740655696,NA,0
"2278","AT1G54080","NINJA_SE",0,0.841484942886812,"AT1G54080.2",0.841484942886812,2.08463706151006,NA,0
"2279","AT1G54090","NINJA_SE",0.0736609569981576,0,"0",0.0736609569981576,1.7470581049717,NA,0
"2280","AT1G54095","NINJA_SE",0.0746988958648443,0,"0",0.0746988958648443,1.7501223690651,NA,0
"2281","AT1G54100","NINJA_SE",0.0669499227685604,0.298182762201454,"AT1G54100.2",0.365132684970014,2.19367043304872,NA,0
"2282","AT1G54115","NINJA_SE",0.385276701848552,0,"0",0.385276701848552,3.3591168871839,NA,0
"2283","AT1G54120","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.82392450263561,NA,0
"2284","AT1G54130","NINJA_SE",0.116632031318413,0,"0",0.116632031318413,1.87027592519942,NA,0
"2285","AT1G54140","NINJA_SE",0,0.298182762201454,"AT1G54140.1",0.298182762201454,1.90574753486719,NA,0
"2286","AT1G54150","NINJA_SE",0.0322023096150458,0,"0",0.0322023096150458,1.64158090063894,NA,0
"2287","AT1G54160","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.82353691189596,NA,0
"2288","AT1G54180","NINJA_SE",0.243194131088742,0,"0",0.243194131088742,2.36318572372769,NA,0
"2289","AT1G54210","NINJA_SE",0.173499422039785,0,"0",0.173499422039785,2.06328444337581,NA,0
"2290","AT1G54217","NINJA_SE",0.37739226542948,0,"0",0.37739226542948,3.28002446296155,NA,0
"2291","AT1G54220","NINJA_SE",0.426662449721474,0,"0",0.426662449721474,3.82474594401854,NA,0
"2292","AT1G54250","NINJA_SE",0.491409894913005,0.298182762201454,"AT1G54250.1",0.789592657114459,12.2588571428571,NA,0
"2293","AT1G54260","NINJA_SE",0.250453344109444,0,"0",0.250453344109444,2.39885944313989,NA,0
"2294","AT1G54270","NINJA_SE",0.292813303861764,0.763655244029076,"AT1G54270.1,AT1G54270.2",1.05646854789084,4.49654160553343,NA,0
"2295","AT1G54280","NINJA_SE",0.374524307158577,0.298182762201454,"AT1G54280.1,AT1G54280.2,AT1G54280.3",0.672707069360031,5.41400630914826,NA,0
"2296","AT1G54290","NINJA_SE",0.487522028756838,0.841484942886812,"AT1G54290.1",1.32900697164365,25.0034965034965,NA,0
"2297","AT1G54310","NINJA_SE",0.377970151696293,0,"0",0.377970151696293,3.28479559026183,NA,0
"2298","AT1G54320","NINJA_SE",0.384093555345596,0.890134994807892,"AT1G54320.1",1.27422855015349,7.95144551519644,NA,0
"2299","AT1G54340","NINJA_SE",0.00159308775042787,0.298182762201454,"AT1G54340.1,AT1G54340.2",0.299775849951882,1.94708658558722,NA,0
"2300","AT1G54360","NINJA_SE",0,0.298182762201454,"AT1G54360.4,AT1G54360.6",0.298182762201454,1.90532439273502,NA,0
"2301","AT1G54390","NINJA_SE",0.245721756463337,0.796313603322949,"AT1G54390.5,AT1G54390.7",1.04203535978629,3.85187180177754,NA,0
"2302","AT1G54440","NINJA_SE",0.0838717668312973,0,"0",0.0838717668312973,1.77297520661157,NA,0
"2303","AT1G54450","NINJA_SE",0.448187358470671,0.298182762201454,"AT1G54450.1",0.746370120672124,8.34747081712062,NA,0
"2304","AT1G54490","NINJA_SE",0,0.298182762201454,"AT1G54490.1,AT1G54490.2",0.298182762201454,1.90507059763787,NA,0
"2305","AT1G54540","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.8216014265093,NA,0
"2306","AT1G54570","NINJA_SE",0.295045023474694,0,"0",0.295045023474694,2.64574212246408,NA,0
"2307","AT1G54580","NINJA_SE",0.484251941973559,0.67061266874351,"AT1G54580.1",1.15486461071707,15.0494563311119,NA,0
"2308","AT1G54610","NINJA_SE",0.3235285333157,0,"0",0.3235285333157,2.83413699715965,NA,0
"2309","AT1G54630","NINJA_SE",0.496436876000151,0.604984423676012,"AT1G54630.2",1.10142129967616,15.7568857877341,NA,0
"2310","AT1G54650","NINJA_SE",0,1,"AT1G54650.1,AT1G54650.2,AT1G54650.3",1,2.20562381123734,NA,0
"2311","AT1G54680","NINJA_SE",0.251716257303824,0,"0",0.251716257303824,2.40302436292355,NA,0
"2312","AT1G54690","NINJA_SE",0.483911684196233,0.763655244029076,"AT1G54690.1",1.24756692822531,18.5659887494591,NA,0
"2313","AT1G54710","NINJA_SE",0.429258189569982,0,"0",0.429258189569982,3.85014357501795,NA,0
"2314","AT1G54730","NINJA_SE",0.381904740241568,0,"0",0.381904740241568,3.31679035250464,NA,0
"2315","AT1G54820","NINJA_SE",0,0.298182762201454,"AT1G54820.1,AT1G54820.2,AT1G54820.3,AT1G54820.4",0.298182762201454,1.90481687014428,NA,0
"2316","AT1G54830","NINJA_SE",0.385465930511281,0.298182762201454,"AT1G54830.1,AT1G54830.2,AT1G54830.3",0.683648692712735,5.70862160723789,NA,0
"2317","AT1G54890","NINJA_SE",0.19843927599831,0,"0",0.19843927599831,2.15792385454911,NA,0
"2318","AT1G54920","NINJA_SE",0.362349738597693,0,"0",0.362349738597693,3.13617425626782,NA,0
"2319","AT1G54990","NINJA_SE",0.0108902017783858,0.298182762201454,"AT1G54990.1",0.30907296397984,1.97814661134163,NA,0
"2320","AT1G55000","NINJA_SE",0.297025094984315,0.298182762201454,"AT1G55000.1,AT1G55000.2,AT1G55000.3",0.595207857185769,3.94937407952872,NA,0
"2321","AT1G55020","NINJA_SE",0.428944361095364,0.707788161993769,"AT1G55020.1",1.13673252308913,9.09410767274269,NA,0
"2322","AT1G55030","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,2.71196510966437,NA,0
"2323","AT1G55040","NINJA_SE",0,1,"AT1G55040.1",1,2.20528371710526,NA,0
"2324","AT1G55050","NINJA_SE",0.135208427478221,0,"0",0.135208427478221,1.92576301615799,NA,0
"2325","AT1G55080","NINJA_SE",0,0.298182762201454,"AT1G55080.1,AT1G55080.2",0.298182762201454,1.90430961785984,NA,0
"2326","AT1G55110","NINJA_SE",0.11506932045428,0.298182762201454,"AT1G55110.1,AT1G55110.2,AT1G55110.3",0.413252082655734,2.41710326178807,NA,0
"2327","AT1G55120","NINJA_SE",0.29197866117495,0,"0",0.29197866117495,2.62389921722114,NA,0
"2328","AT1G55140","NINJA_SE",0.230784428866299,0,"0",0.230784428866299,2.2980022494778,NA,0
"2329","AT1G55150","NINJA_SE",0,1,"AT1G55150.1,AT1G55150.2",1,2.20494372783802,NA,0
"2330","AT1G55160","NINJA_SE",0.49667258588603,1,"AT1G55160.2",1.49667258588603,179.523012552301,NA,0
"2331","AT1G55170","NINJA_SE",0.414819719288925,0,"0",0.414819719288925,3.66404782237404,NA,0
"2332","AT1G55190","NINJA_SE",0.219753959967838,0,"0",0.219753959967838,2.24721101974546,NA,0
"2333","AT1G55205","NINJA_SE",0.213033417369829,0.298182762201454,"AT1G55205.2",0.511216179571283,3.06362013566583,NA,0
"2334","AT1G55210","NINJA_SE",0.0866020763863384,0.648286604361371,"AT1G55210.1,AT1G55210.2",0.734888680747709,2.38154973357016,NA,0
"2335","AT1G55230","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.22195753495598,NA,0
"2336","AT1G55240","NINJA_SE",0.246543751984924,0,"0",0.246543751984924,2.37285698484681,NA,0
"2337","AT1G55250","NINJA_SE",0,0.796313603322949,"AT1G55250.1,AT1G55250.2,AT1G55250.3,AT1G55250.4,AT1G55250.5",0.796313603322949,2.05616523697705,NA,0
"2338","AT1G55260","NINJA_SE",0.338308279465285,0,"0",0.338308279465285,2.93635368190528,NA,0
"2339","AT1G55265","NINJA_SE",0.418530956404021,0,"0",0.418530956404021,3.70582138538608,NA,0
"2340","AT1G55290","NINJA_SE",0,0.298182762201454,"AT1G55290.1",0.298182762201454,1.90380263566579,NA,0
"2341","AT1G55310","NINJA_SE",0,0.860695742471443,"AT1G55310.6,AT1G55310.7",0.860695742471443,2.09042630937881,NA,0
"2342","AT1G55320","NINJA_SE",0.251716257303824,0,"0",0.251716257303824,2.39818903359231,NA,0
"2343","AT1G55325","NINJA_SE",0.253676803728659,0.298182762201454,"AT1G55325.1,AT1G55325.2,AT1G55325.3,AT1G55325.4",0.551859565930113,3.43001039251739,NA,0
"2344","AT1G55330","NINJA_SE",0.319796957065258,0.68478712357217,"AT1G55330.1",1.00458408063743,4.7726362625139,NA,0
"2345","AT1G55335","NINJA_SE",0,0.298182762201454,"AT1G55335.1",0.298182762201454,1.90346479748015,NA,0
"2346","AT1G55340","NINJA_SE",0.438699658467191,0,"0",0.438699658467191,3.96506792348212,NA,0
"2347","AT1G55350","NINJA_SE",0.0523709807489736,0,"0",0.0523709807489736,1.68642402326861,NA,0
"2348","AT1G55360","NINJA_SE",0.274537363551944,0,"0",0.274537363551944,2.51854895515379,NA,0
"2349","AT1G55365","NINJA_SE",0.280765562537701,0,"0",0.280765562537701,2.55362456850375,NA,0
"2350","AT1G55450","NINJA_SE",0.26534080846922,0,"0",0.26534080846922,2.46756383712905,NA,0
"2351","AT1G55460","NINJA_SE",0,0.298182762201454,"AT1G55460.1",0.298182762201454,1.90329592334649,NA,0
"2352","AT1G55490","NINJA_SE",0,0.298182762201454,"AT1G55490.1,AT1G55490.2,AT1G55490.3,AT1G55490.4,AT1G55490.5",0.298182762201454,1.90312707917498,NA,0
"2353","AT1G55510","NINJA_SE",0,0.298182762201454,"AT1G55510.1",0.298182762201454,1.90295826495764,NA,0
"2354","AT1G55520","NINJA_SE",0.33920694414349,0,"0",0.33920694414349,2.93896842249469,NA,0
"2355","AT1G55525","NINJA_SE",0.160612659777405,0,"0",0.160612659777405,2.00880191020179,NA,0
"2356","AT1G55530","NINJA_SE",0,0.796313603322949,"AT1G55530.1,AT1G55530.2,AT1G55530.3",0.796313603322949,2.05537724550898,NA,0
"2357","AT1G55560","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.21152694610778,NA,0
"2358","AT1G55580","NINJA_SE",0.432770510502933,0,"0",0.432770510502933,3.87763217352011,NA,0
"2359","AT1G55610","NINJA_SE",0.351538342803947,0.90404984423676,"AT1G55610.1,AT1G55610.2",1.25558818704071,6.56557000765111,NA,0
"2360","AT1G55650","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.81658833989585,NA,0
"2361","AT1G55675","NINJA_SE",0.457708216643574,1,"AT1G55675.1",1.45770821664357,25.0326721120187,NA,0
"2362","AT1G55690","NINJA_SE",0.372579415923479,0,"0",0.372579415923479,3.21417334631808,NA,0
"2363","AT1G55740","NINJA_SE",0.188490690442568,0,"0",0.188490690442568,2.11161966632216,NA,0
"2364","AT1G55750","NINJA_SE",0,0.298182762201454,"AT1G55750.1,AT1G55750.2,AT1G55750.3,AT1G55750.4,AT1G55750.5,AT1G55750.6",0.298182762201454,1.90270509977827,NA,0
"2365","AT1G55760","NINJA_SE",0,1,"AT1G55760.1",1,2.2034716516023,NA,0
"2366","AT1G55775","NINJA_SE",0.0116295112548191,0,"0",0.0116295112548191,1.58840515326522,NA,0
"2367","AT1G55805","NINJA_SE",0.387634170887082,0.648286604361371,"AT1G55805.1",1.03592077524845,6.47637735849057,NA,0
"2368","AT1G55810","NINJA_SE",0.172262085311518,0.298182762201454,"AT1G55810.1,AT1G55810.2,AT1G55810.3,AT1G55810.4,AT1G55810.5,AT1G55810.6,AT1G55810.7",0.470444847512971,2.75109002308284,NA,0
"2369","AT1G55820","NINJA_SE",0.373446979669628,0,"0",0.373446979669628,3.22020414290003,NA,0
"2370","AT1G55830","NINJA_SE",0.399405012365978,1,"AT1G55830.1,AT1G55830.2,AT1G55830.3",1.39940501236598,10.9426166794185,NA,0
"2371","AT1G55840","NINJA_SE",0,0.841484942886812,"AT1G55840.1,AT1G55840.2",0.841484942886812,2.08251225549677,NA,0
"2372","AT1G55850","NINJA_SE",0.463719762344939,0.710591900311527,"AT1G55850.1",1.17431166265647,12.652904747862,NA,0
"2373","AT1G55860","NINJA_SE",0.403526652384524,0.298182762201454,"AT1G55860.1",0.701709414585978,6.26639404118592,NA,0
"2374","AT1G55865","NINJA_SE",0.439265070427041,0,"0",0.439265070427041,3.9621387016345,NA,0
"2375","AT1G55910","NINJA_SE",0.236094143941128,0,"0",0.236094143941128,2.31561336283663,NA,0
"2376","AT1G55915","NINJA_SE",0.215162160490563,0,"0",0.215162160490563,2.22069251073961,NA,0
"2377","AT1G55920","NINJA_SE",0,0.673156801661475,"AT1G55920.1",0.673156801661475,1.98620498102028,NA,0
"2378","AT1G55950","NINJA_SE",0,0.298182762201454,"AT1G55950.1",0.298182762201454,1.90211464290464,NA,0
"2379","AT1G55960","NINJA_SE",0,0.298182762201454,"AT1G55960.1,AT1G55960.2",0.298182762201454,1.90194600824505,NA,0
"2380","AT1G55970","NINJA_SE",0.427417757878308,0.298182762201454,"AT1G55970.1,AT1G55970.2",0.725600520079762,7.2195860676426,NA,0
"2381","AT1G56000","NINJA_SE",0.230129451381712,0,"0",0.230129451381712,2.2866126625453,NA,0
"2382","AT1G56010","NINJA_SE",0.375355523959243,0.298182762201454,"AT1G56010.1,AT1G56010.2",0.673538286160697,5.42016169782719,NA,0
"2383","AT1G56020","NINJA_SE",0.450576602433079,0,"0",0.450576602433079,4.11647318430394,NA,0
"2384","AT1G56045","NINJA_SE",0.301076590472725,0,"0",0.301076590472725,2.66927958193356,NA,0
"2385","AT1G56060","NINJA_SE",0.386553343113583,0,"0",0.386553343113583,3.33976803923095,NA,0
"2386","AT1G56070","NINJA_SE",0,0.638992731048806,"AT1G56070.1",0.638992731048806,1.96952031214138,NA,0
"2387","AT1G56080","NINJA_SE",0.416358001100899,0,"0",0.416358001100899,3.65998464556854,NA,0
"2388","AT1G56090","NINJA_SE",0.255819218039429,0,"0",0.255819218039429,2.41072030565232,NA,0
"2389","AT1G56110","NINJA_SE",0,0.298182762201454,"AT1G56110.1",0.298182762201454,1.90152455238433,NA,0
"2390","AT1G56120","NINJA_SE",0.185158940816434,0,"0",0.185158940816434,2.09583821805393,NA,0
"2391","AT1G56130","NINJA_SE",0,0.298182762201454,"AT1G56130.1,AT1G56130.2,AT1G56130.3",0.298182762201454,1.90135602233449,NA,0
"2392","AT1G56140","NINJA_SE",0.0632273243629442,0,"0",0.0632273243629442,1.71001554342194,NA,0
"2393","AT1G56145","NINJA_SE",0.474978439064663,0.298182762201454,"AT1G56145.1,AT1G56145.2",0.773161201266117,10.3387951807229,NA,0
"2394","AT1G56150","NINJA_SE",0.226765504447983,0,"0",0.226765504447983,2.2696783749471,NA,0
"2395","AT1G56165","NINJA_SE",0.441640252306916,0,"0",0.441640252306916,3.98236495266382,NA,0
"2396","AT1G56170","NINJA_SE",0,1,"AT1G56170.1",1,2.20234062211272,NA,0
"2397","AT1G56180","NINJA_SE",0.0127969546698172,0,"0",0.0127969546698172,1.58893456282635,NA,0
"2398","AT1G56190","NINJA_SE",0,0.298182762201454,"AT1G56190.1,AT1G56190.2",0.298182762201454,1.90101905183872,NA,0
"2399","AT1G56200","NINJA_SE",0.208140981606783,0.722741433021807,"AT1G56200.1",0.930882414628589,3.29817818433392,NA,0
"2400","AT1G56220","NINJA_SE",0.40494348971656,0.298182762201454,"AT1G56220.1,AT1G56220.2,AT1G56220.3,AT1G56220.4,AT1G56220.5",0.703126251918014,6.30877812086458,NA,0
"2401","AT1G56240","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.81290404360502,NA,0
"2402","AT1G56280","NINJA_SE",0,0.298182762201454,"AT1G56280.1,AT1G56280.2",0.298182762201454,1.90076640233908,NA,0
"2403","AT1G56290","NINJA_SE",0,0.298182762201454,"AT1G56290.1",0.298182762201454,1.90059800664452,NA,0
"2404","AT1G56300","NINJA_SE",0.414915039051802,0.298182762201454,"AT1G56300.1,AT1G56300.2",0.713097801253256,6.67589855297962,NA,0
"2405","AT1G56310","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.88481813389562,NA,0
"2406","AT1G56320","NINJA_SE",0.42487571327243,0,"0",0.42487571327243,3.75676385605464,NA,0
"2407","AT1G56330","NINJA_SE",0,0.748286604361371,"AT1G56330.1",0.748286604361371,2.02530092046259,NA,0
"2408","AT1G56340","NINJA_SE",0.0223048475792858,0.886552440290758,"AT1G56340.1,AT1G56340.2",0.908857287870044,2.24521193092622,NA,0
"2409","AT1G56345","NINJA_SE",0.443905828796727,0,"0",0.443905828796727,4.00878258432215,NA,0
"2410","AT1G56440","NINJA_SE",0.307167694363017,0,"0",0.307167694363017,2.70188916876574,NA,0
"2411","AT1G56450","NINJA_SE",0,0.626479750778816,"AT1G56450.1",0.626479750778816,1.9629426297008,NA,0
"2412","AT1G56460","NINJA_SE",0.360350546553668,0,"0",0.360350546553668,3.09388520334583,NA,0
"2413","AT1G56510","NINJA_SE",0.0961899701961475,1,"AT1G56510.1",1.09618997019615,2.82016563691337,NA,0
"2414","AT1G56560","NINJA_SE",0.322033506190167,0,"0",0.322033506190167,2.79992169146437,NA,0
"2415","AT1G56570","NINJA_SE",0.308811343127863,0.298182762201454,"AT1G56570.2",0.606994105329317,4.10977011494253,NA,0
"2416","AT1G56580","NINJA_SE",0,0.924299065420561,"AT1G56580.1",0.924299065420561,2.12721864154685,NA,0
"2417","AT1G56590","NINJA_SE",0.201810918677601,0,"0",0.201810918677601,2.15879245283019,NA,0
"2418","AT1G56600","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.81114394259181,NA,0
"2419","AT1G56610","NINJA_SE",0.288660423908379,0,"0",0.288660423908379,2.58610089807727,NA,0
"2420","AT1G56612","NINJA_SE",0.430382810554517,0,"0",0.430382810554517,3.82099919850387,NA,0
"2421","AT1G56630","NINJA_SE",0.371542715218029,0,"0",0.371542715218029,3.19312346505916,NA,0
"2422","AT1G56660","NINJA_SE",0.11255078594302,0,"0",0.11255078594302,1.84478459024852,NA,0
"2423","AT1G56700","NINJA_SE",0.291514337310187,0,"0",0.291514337310187,2.60225618631732,NA,0
"2424","AT1G56710","NINJA_SE",0.12907101884094,0.821599169262721,"AT1G56710.1",0.950670188103661,2.77978620019436,NA,0
"2425","AT1G57540","NINJA_SE",0.198945162600409,0.841484942886812,"AT1G57540.3",1.04043010548722,3.39526786420828,NA,0
"2426","AT1G57560","NINJA_SE",0.32599402702487,0,"0",0.32599402702487,2.82555153111623,NA,0
"2427","AT1G57610","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.81037974683544,NA,0
"2428","AT1G57620","NINJA_SE",0.0768923796991721,0,"0",0.0768923796991721,1.74322512493398,NA,0
"2429","AT1G57660","NINJA_SE",0,0.655970924195223,"AT1G57660.1",0.655970924195223,1.97659741097342,NA,0
"2430","AT1G57720","NINJA_SE",0.0585891581977102,0.871547248182762,"AT1G57720.1",0.930136406380472,2.40774410774411,NA,0
"2431","AT1G57765","NINJA_SE",0.363876191046885,0,"0",0.363876191046885,3.11862189271696,NA,0
"2432","AT1G57790","NINJA_SE",0,0.298182762201454,"AT1G57790.1",0.298182762201454,1.89992472213612,NA,0
"2433","AT1G57800","NINJA_SE",0,0.298182762201454,"AT1G57800.1,AT1G57800.2",0.298182762201454,1.89975647553686,NA,0
"2434","AT1G57860","NINJA_SE",0.482880411176417,0.609345794392523,"AT1G57860.1",1.09222620556894,13.3663551401869,NA,0
"2435","AT1G57870","NINJA_SE",0.252180396983814,0.298182762201454,"AT1G57870.1,AT1G57870.2,AT1G57870.3,AT1G57870.4",0.550363159185268,3.40821351973945,NA,0
"2436","AT1G57943","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.80961619569802,NA,0
"2437","AT1G57990","NINJA_SE",0.396015278276572,0,"0",0.396015278276572,3.41934969716289,NA,0
"2438","AT1G58007","NINJA_SE",0.397343219381539,0,"0",0.397343219381539,3.43302928468555,NA,0
"2439","AT1G58025","NINJA_SE",0.418907083547853,0,"0",0.418907083547853,3.67440267191916,NA,0
"2440","AT1G58030","NINJA_SE",0.278651288117925,0.298182762201454,"AT1G58030.1",0.576834050319379,3.70262340352088,NA,0
"2441","AT1G58037","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.80915837409344,NA,0
"2442","AT1G58050","NINJA_SE",0,0.298182762201454,"AT1G58050.1",0.298182762201454,1.89942007171632,NA,0
"2443","AT1G58060","NINJA_SE",0,0.298182762201454,"AT1G58060.1",0.298182762201454,1.89925191447922,NA,0
"2444","AT1G58070","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.88126452404963,NA,0
"2445","AT1G58080","NINJA_SE",0,0.298182762201454,"AT1G58080.1",0.298182762201454,1.89908378701368,NA,0
"2446","AT1G58100","NINJA_SE",0.427762292856441,0,"0",0.427762292856441,3.7789325347895,NA,0
"2447","AT1G58110","NINJA_SE",0.313227435427754,0,"0",0.313227435427754,2.73478233156989,NA,0
"2448","AT1G58150","NINJA_SE",0.481090707648043,0,"0",0.481090707648043,4.59428204304529,0,9609
"2449","AT1G58170","NINJA_SE",0.304684853973886,0,"0",0.304684853973886,2.68683073454819,NA,0
"2450","AT1G58180","NINJA_SE",0.33482196972239,0.298182762201454,"AT1G58180.1,AT1G58180.2,AT1G58180.3,AT1G58180.4,AT1G58180.5,AT1G58180.6",0.633004731923844,4.53216436040984,NA,0
"2451","AT1G58190","NINJA_SE",0.104678549244378,0,"0",0.104678549244378,1.820133203241,NA,0
"2452","AT1G58223","NINJA_SE",0.270152409525298,0,"0",0.270152409525298,2.47811019983828,NA,0
"2453","AT1G58230","NINJA_SE",0,0.298182762201454,"AT1G58230.1,AT1G58230.2,AT1G58230.3",0.298182762201454,1.89883165161976,NA,0
"2454","AT1G58235","NINJA_SE",0.387293265344729,0,"0",0.387293265344729,3.32733617681272,NA,0
"2455","AT1G58250","NINJA_SE",0.00668741274165538,0.700415368639668,"AT1G58250.1,AT1G58250.2",0.707102781381323,2.06875602700096,NA,0
"2456","AT1G58270","NINJA_SE",0.104678549244378,0,"0",0.104678549244378,1.81951571180187,NA,0
"2457","AT1G58280","NINJA_SE",0.0730188026901249,0.298182762201454,"AT1G58280.1,AT1G58280.2,AT1G58280.3,AT1G58280.4",0.371201564891579,2.21450322580645,NA,0
"2458","AT1G58350","NINJA_SE",0,0.298182762201454,"AT1G58350.1,AT1G58350.2,AT1G58350.3",0.298182762201454,1.8985795831674,NA,0
"2459","AT1G58360","NINJA_SE",0.427148162046238,0.298182762201454,"AT1G58360.1",0.725330924247692,7.17851765099548,NA,0
"2460","AT1G58370","NINJA_SE",0,0.909034267912773,"AT1G58370.1,AT1G58370.2",0.909034267912773,2.11661980168714,NA,0
"2461","AT1G58380","NINJA_SE",0,0.298182762201454,"AT1G58380.1",0.298182762201454,1.89824359598283,NA,0
"2462","AT1G58400","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.20517037570026,NA,0
"2463","AT1G58410","NINJA_SE",0.122862973026661,0,"0",0.122862973026661,1.87961624392167,NA,0
"2464","AT1G58684","NINJA_SE",0,0.88920041536864,"AT1G58684.1",0.88920041536864,2.10333839894112,NA,0
"2465","AT1G58983","NINJA_SE",0,0.88920041536864,"AT1G58983.1",0.88920041536864,2.10313219940199,NA,0
"2466","AT1G59171","NINJA_SE",0,0.298182762201454,"AT1G59171.1",0.298182762201454,1.89790772769496,NA,0
"2467","AT1G59359","NINJA_SE",0,0.88920041536864,"AT1G59359.1",0.88920041536864,2.10282297588708,NA,0
"2468","AT1G59560","NINJA_SE",0.416277659867746,0,"0",0.416277659867746,3.63179278821737,NA,0
"2469","AT1G59590","NINJA_SE",0.470355820220069,0,"0",0.470355820220069,4.39205650527178,NA,0
"2470","AT1G59610","NINJA_SE",0.361188529191095,0,"0",0.361188529191095,3.08631851532154,NA,0
"2471","AT1G59640","NINJA_SE",0.434765402089845,0,"0",0.434765402089845,3.85845323741007,NA,0
"2472","AT1G59660","NINJA_SE",0,0.717757009345794,"AT1G59660.1,AT1G59660.2,AT1G59660.3",0.717757009345794,2.0082377720571,NA,0
"2473","AT1G59670","NINJA_SE",0.241159624955955,0,"0",0.241159624955955,2.32742066720911,NA,0
"2474","AT1G59700","NINJA_SE",0.0606072415575371,0,"0",0.0606072415575371,1.69709674867495,NA,0
"2475","AT1G59720","NINJA_SE",0.0961899701961475,0,"0",0.0961899701961475,1.80588408603056,NA,0
"2476","AT1G59760","NINJA_SE",0.23616477832331,0.298182762201454,"AT1G59760.1",0.534347540524764,3.2487317331718,NA,0
"2477","AT1G59780","NINJA_SE",0.237013803791287,0,"0",0.237013803791287,2.3055346587856,NA,0
"2478","AT1G59820","NINJA_SE",0.291128948113736,0,"0",0.291128948113736,2.58984728677491,NA,0
"2479","AT1G59830","NINJA_SE",0.133360556933918,1,"AT1G59830.1,AT1G59830.2",1.13336055693392,3.06646655231561,NA,0
"2480","AT1G59840","NINJA_SE",0.117974006092298,0,"0",0.117974006092298,1.85579584775087,NA,0
"2481","AT1G59860","NINJA_SE",0,0.779698857736241,"AT1G59860.1",0.779698857736241,2.04042229408408,NA,0
"2482","AT1G59900","NINJA_SE",0.486811792121162,0.298182762201454,"AT1G59900.1,AT1G59900.2",0.784994554322615,11.5214822771214,NA,0
"2483","AT1G59910","NINJA_SE",0.30023598557311,0,"0",0.30023598557311,2.64394873058911,NA,0
"2484","AT1G59930","NINJA_SE",0.231196902549348,0,"0",0.231196902549348,2.27726766095218,NA,0
"2485","AT1G59960","NINJA_SE",0.22323536644381,0,"0",0.22323536644381,2.24122440451316,NA,0
"2486","AT1G59990","NINJA_SE",0.203056975948511,0,"0",0.203056975948511,2.15488925719452,NA,0
"2487","AT1G60030","NINJA_SE",0.434856082069664,0,"0",0.434856082069664,3.85048909629364,NA,0
"2488","AT1G60060","NINJA_SE",0.213033417369829,0,"0",0.213033417369829,2.20030769230769,NA,0
"2489","AT1G60070","NINJA_SE",0,0.298182762201454,"AT1G60070.1,AT1G60070.2",0.298182762201454,1.89732024409658,NA,0
"2490","AT1G60080","NINJA_SE",0.235313965455562,0,"0",0.235313965455562,2.29492939666239,NA,0
