"prey","bait","Enrichment_score","Specificity_score","Sum_scores","Borda_scores"
"HOM3-F[1,2]_FPR1-F[3]","NaCl",0.96762,0.366740484429066,1.33436048442907,8.62068965517241
"HOM3-F[1,2]_ho::HphMX","CuSO4",0.516324,0.0106704,0.5269944,1.57728706624606
"HOM3-F[1,2]_ho::HphMX","DMSO",0.620972,0.4619075,1.0828795,3.96825396825397
"HOM3-F[1,2]_ho::HphMX","FK506",0.494280555555556,0.0544300591715976,0.548710614727153,1.68350168350168
"HOM3-F[1,2]_ho::HphMX","H2O2",0.636324,0.440333333333333,1.07665733333333,4.04858299595142
"HOM3-F[1,2]_ho::HphMX","NaCl",0.492324,0,0.492324,1.41442715700141
"HOM3-F[1,2]_HXT1-F[3]","CuSO4",0.40562,0.315977788347206,0.721597788347206,2.37529691211401
"HOM3-F[1,2]_HXT1-F[3]","DMSO",0.304324,0,0.304324,1.24688279301746
"HOM3-F[1,2]_HXT1-F[3]","FK506",0.328972,0.165693125,0.494665125,1.7636684303351
"HOM3-F[1,2]_HXT1-F[3]","H2O2",0.391296,0.235854293628809,0.627150293628809,2.04081632653061
"HOM3-F[1,2]_HXT1-F[3]","NaCl",0.43562,0.56545,1.00107,3.13479623824451
"HOM3-F[1,2]_IMD3-F[3]","CuSO4",0.84362,0.194579410430839,1.03819941043084,3.47222222222222
"HOM3-F[1,2]_IMD3-F[3]","DMSO",0.79162,0.191356009070295,0.982976009070295,3.14465408805031
"HOM3-F[1,2]_IMD3-F[3]","FK506",0.364648,0,0.364648,1.29366106080207
"HOM3-F[1,2]_IMD3-F[3]","H2O2",0.86762,0.292238,1.159858,4.85436893203883
"HOM3-F[1,2]_IMD3-F[3]","NaCl",0.928972,0.71056125,1.63953325,19.2307692307692
"HOM3-F[1,2]_PDR5-F[3]","CuSO4",0.650324,0.0984047058823529,0.748728705882353,2.11864406779661
"HOM3-F[1,2]_PDR5-F[3]","DMSO",0.570648,0,0.570648,1.4903129657228
"HOM3-F[1,2]_PDR5-F[3]","FK506",0.602324,0.100390588235294,0.702714588235294,2.02839756592292
"HOM3-F[1,2]_PDR5-F[3]","H2O2",0.674972,0.257704761904762,0.932676761904762,3.06748466257669
"HOM3-F[1,2]_PDR5-F[3]","NaCl",0.658324,0.197517785467128,0.855841785467128,2.66666666666667
"HOM3-F[1,2]_PRS3-F[3]","CuSO4",0.298648,0.121208284023669,0.419856284023669,1.6025641025641
"HOM3-F[1,2]_PRS3-F[3]","DMSO",0.33362,0.213640816326531,0.547260816326531,1.89753320683112
"HOM3-F[1,2]_PRS3-F[3]","FK506",0.248561111111111,0,0.248561111111111,1.20048019207683
"HOM3-F[1,2]_PRS3-F[3]","H2O2",0.38762,0.389994380165289,0.777614380165289,2.55102040816327
"HOM3-F[1,2]_PRS3-F[3]","NaCl",0.519296,0.66305,1.182346,3.84615384615385
"HOM3-F[1,2]_RPB9-F[3]","CuSO4",0.544648,0.0802369230769231,0.624884923076923,1.84162062615101
"HOM3-F[1,2]_RPB9-F[3]","DMSO",0.506324,0.235891966759003,0.742215966759003,2.32018561484919
"HOM3-F[1,2]_RPB9-F[3]","FK506",0.548972,0.177035009451796,0.726007009451796,2.2271714922049
"HOM3-F[1,2]_RPB9-F[3]","H2O2",0.610972,0.648486111111111,1.25945811111111,4.62962962962963
"HOM3-F[1,2]_RPB9-F[3]","NaCl",0.384324,0,0.384324,1.30548302872063
"HOM3-F[1,2]_SHR3-F[3]","CuSO4",0.55962,0.16805125,0.72767125,2.22222222222222
"HOM3-F[1,2]_SHR3-F[3]","DMSO",0.725296,0.350997916666667,1.07629391666667,4.08163265306122
"HOM3-F[1,2]_SHR3-F[3]","FK506",0.436648,0,0.436648,1.34952766531714
"HOM3-F[1,2]_SHR3-F[3]","H2O2",0.70962,0.30441,1.01403,3.6231884057971
"HOM3-F[1,2]_SHR3-F[3]","NaCl",0.88962,0.7208325,1.6104525,14.2857142857143
"HOM3-F[1,2]_SNQ2-F[3]","CuSO4",0.288972,0,0.288972,1.22549019607843
"HOM3-F[1,2]_SNQ2-F[3]","DMSO",0.218324,0.0182816,0.2366056,1.29032258064516
"HOM3-F[1,2]_SNQ2-F[3]","FK506",0.339296,0.258512380952381,0.597808380952381,2.02839756592292
"HOM3-F[1,2]_SNQ2-F[3]","H2O2",0.392972,0.386845714285714,0.779817714285714,2.54452926208651
"HOM3-F[1,2]_SNQ2-F[3]","NaCl",0.232972,0.053134201183432,0.286106201183432,1.37741046831956
"IMD3-F[1,2]_DBP2-F[3]","CuSO4",0.260324,0,0.260324,1.20336943441637
"IMD3-F[1,2]_DBP2-F[3]","DMSO",0.358972,0.359719183673469,0.718691183673469,2.3696682464455
"IMD3-F[1,2]_DBP2-F[3]","FK506",0.326324,0.0403279012345679,0.366651901234568,1.44717800289436
"IMD3-F[1,2]_DBP2-F[3]","H2O2",0.416972,0.545167777777778,0.962139777777778,3.003003003003
"IMD3-F[1,2]_DBP2-F[3]","NaCl",0.398972,0.305841818181818,0.704813818181818,2.33100233100233
"IMD3-F[1,2]_FPR1-F[3]","CuSO4",0.876648,0.210717633136095,1.08736563313609,3.83141762452107
"IMD3-F[1,2]_FPR1-F[3]","DMSO",0.770324,0,0.770324,1.73310225303293
"IMD3-F[1,2]_FPR1-F[3]","FK506",0.814324,0.0629054545454545,0.877229454545454,2.35294117647059
"IMD3-F[1,2]_FPR1-F[3]","H2O2",0.884324,0.27300625,1.15733025,4.71698113207547
"IMD3-F[1,2]_FPR1-F[3]","NaCl",0.930324,0.69665,1.626974,19.2307692307692
"IMD3-F[1,2]_ho::HphMX","CuSO4",0.032648,0.202461038062284,0.235109038062284,1.45985401459854
"IMD3-F[1,2]_ho::HphMX","DMSO",0.000280555555555556,0,0.000280555555555556,1.03842159916926
"IMD3-F[1,2]_ho::HphMX","FK506",0.00712222222222222,0.4647775,0.471899722222222,1.7921146953405
"IMD3-F[1,2]_ho::HphMX","H2O2",0.020324,0.107039012345679,0.127363012345679,1.28700128700129
"IMD3-F[1,2]_ho::HphMX","NaCl",0.00256111111111111,0.0106,0.0131611111111111,1.12107623318386
"IMD3-F[1,2]_HXT1-F[3]","CuSO4",0.47762,0.76779625,1.24541625,3.71747211895911
"IMD3-F[1,2]_HXT1-F[3]","DMSO",0.196324,0.0806004733727811,0.276924473372781,1.39664804469274
"IMD3-F[1,2]_HXT1-F[3]","FK506",0.102324,0,0.102324,1.09529025191676
"IMD3-F[1,2]_HXT1-F[3]","H2O2",0.220972,0.353023958333333,0.573995958333333,2.02429149797571
"IMD3-F[1,2]_HXT1-F[3]","NaCl",0.246280555555556,0.18165,0.427930555555556,1.6750418760469
"IMD3-F[1,2]_IMD3-F[3]","CuSO4",0.99762,0.088834,1.086454,3.20512820512821
"IMD3-F[1,2]_IMD3-F[3]","DMSO",0.995296,0.197034048442907,1.19233004844291,4.78468899521531
"IMD3-F[1,2]_IMD3-F[3]","FK506",0.990648,0.302076363636364,1.29272436363636,7.2463768115942
"IMD3-F[1,2]_IMD3-F[3]","H2O2",0.9981,0.281595266272189,1.27969526627219,6.75675675675676
"IMD3-F[1,2]_IMD3-F[3]","NaCl",0.992972,0,0.992972,2.13219616204691
"IMD3-F[1,2]_PDR5-F[3]","CuSO4",0.014972,0.2735375,0.2885095,1.55038759689922
"IMD3-F[1,2]_PDR5-F[3]","DMSO",0.028972,0.114362962962963,0.143334962962963,1.30548302872063
"IMD3-F[1,2]_PDR5-F[3]","FK506",0.0114027777777778,0.17581595463138,0.187218732409158,1.39082058414465
"IMD3-F[1,2]_PDR5-F[3]","H2O2",0.030324,0,0.030324,1.0515247108307
"IMD3-F[1,2]_PDR5-F[3]","NaCl",0.036972,0.129015,0.165987,1.33868808567604
"IMD3-F[1,2]_PRS3-F[3]","CuSO4",0.356324,0.165135,0.521459,1.80505415162455
"IMD3-F[1,2]_PRS3-F[3]","DMSO",0.292324,0,0.292324,1.21802679658953
"IMD3-F[1,2]_PRS3-F[3]","FK506",0.491296,0.494066446280992,0.985362446280992,3.24675324675325
"IMD3-F[1,2]_PRS3-F[3]","H2O2",0.414324,0.2882475,0.7025715,2.2883295194508
"IMD3-F[1,2]_PRS3-F[3]","NaCl",0.601296,0.6287875,1.2300835,4.44444444444444
"IMD3-F[1,2]_RPB9-F[3]","CuSO4",0.586972,0.146245432098765,0.733217432098765,2.20264317180617
"IMD3-F[1,2]_RPB9-F[3]","DMSO",0.468648,0,0.468648,1.36239782016349
"IMD3-F[1,2]_RPB9-F[3]","FK506",0.54762,0.2275168,0.7751368,2.39234449760766
"IMD3-F[1,2]_RPB9-F[3]","H2O2",0.613296,0.587924166666667,1.20122016666667,4.46428571428571
"IMD3-F[1,2]_RPB9-F[3]","NaCl",0.496561111111111,0.0346869135802469,0.531248024691358,1.6366612111293
"IMD3-F[1,2]_SHR3-F[3]","CuSO4",0.85562,0.0975444982698962,0.953164498269896,2.68096514745308
"IMD3-F[1,2]_SHR3-F[3]","DMSO",0.769296,0,0.769296,1.70940170940171
"IMD3-F[1,2]_SHR3-F[3]","FK506",0.890648,0.349403125,1.240051125,6.09756097560976
"IMD3-F[1,2]_SHR3-F[3]","H2O2",0.859296,0.122029112426035,0.981325112426035,2.91545189504373
"IMD3-F[1,2]_SHR3-F[3]","NaCl",0.918648,0.506359669421488,1.42500766942149,11.1111111111111
"IMD3-F[1,2]_SNQ2-F[3]","CuSO4",0.318324,0.089642,0.407966,1.53846153846154
"IMD3-F[1,2]_SNQ2-F[3]","DMSO",0.208324,0.0360459259259259,0.244369925925926,1.3262599469496
"IMD3-F[1,2]_SNQ2-F[3]","FK506",0.34162,0.543706944444444,0.885326944444444,2.68817204301075
"IMD3-F[1,2]_SNQ2-F[3]","H2O2",0.308972,0.199106435986159,0.508078435986159,1.82149362477231
"IMD3-F[1,2]_SNQ2-F[3]","NaCl",0.180324,0,0.180324,1.13636363636364
"PRS3-F[1,2]_DBP2-F[3]","CuSO4",0.608648,0.0709688888888889,0.679616888888889,1.91938579654511
"PRS3-F[1,2]_DBP2-F[3]","DMSO",0.584972,0.10377937716263,0.68875137716263,2.00803212851406
"PRS3-F[1,2]_DBP2-F[3]","FK506",0.728972,0.252274285714286,0.981246285714286,3.3112582781457
"PRS3-F[1,2]_DBP2-F[3]","H2O2",0.626972,0.179235009451796,0.806207009451796,2.45098039215686
"PRS3-F[1,2]_DBP2-F[3]","NaCl",0.555296,0,0.555296,1.44092219020173
"PRS3-F[1,2]_FPR1-F[3]","CuSO4",0.823296,0.121112426035503,0.944408426035503,2.75482093663912
"PRS3-F[1,2]_FPR1-F[3]","DMSO",0.816972,0.0981806228373703,0.91515262283737,2.56410256410256
"PRS3-F[1,2]_FPR1-F[3]","FK506",0.780972,0,0.780972,1.71821305841924
"PRS3-F[1,2]_FPR1-F[3]","H2O2",0.886972,0.317020118906064,1.20399211890606,5.68181818181818
"PRS3-F[1,2]_FPR1-F[3]","NaCl",0.910648,0.53630625,1.44695425,11.3636363636364
"PRS3-F[1,2]_ho::HphMX","CuSO4",0.144972,0,0.144972,1.10987791342952
"PRS3-F[1,2]_ho::HphMX","DMSO",0.20362,0.116366627218935,0.319986627218935,1.4792899408284
"PRS3-F[1,2]_ho::HphMX","FK506",0.251683333333333,0.248917193816885,0.500600527150218,1.83823529411765
"PRS3-F[1,2]_ho::HphMX","H2O2",0.31162,0.585438888888889,0.897058888888889,2.65957446808511
"PRS3-F[1,2]_ho::HphMX","NaCl",0.241296,0.19196380952381,0.433259809523809,1.69204737732657
"PRS3-F[1,2]_HXT1-F[3]","CuSO4",0.515296,0.644124375,1.159420375,3.7593984962406
"PRS3-F[1,2]_HXT1-F[3]","DMSO",0.325296,0.0779457988165681,0.403241798816568,1.52439024390244
"PRS3-F[1,2]_HXT1-F[3]","FK506",0.42762,0.316765089179548,0.744385089179548,2.45700245700246
"PRS3-F[1,2]_HXT1-F[3]","H2O2",0.348972,0.189771609977324,0.538743609977324,1.84842883548983
"PRS3-F[1,2]_HXT1-F[3]","NaCl",0.313296,0,0.313296,1.22249388753056
"PRS3-F[1,2]_IMD3-F[3]","CuSO4",0.321296,0.1235478125,0.4448438125,1.63934426229508
"PRS3-F[1,2]_IMD3-F[3]","DMSO",0.23762,0,0.23762,1.16686114352392
"PRS3-F[1,2]_IMD3-F[3]","FK506",0.59362,0.599474375,1.193094375,4.31034482758621
"PRS3-F[1,2]_IMD3-F[3]","H2O2",0.42162,0.238560110803324,0.660180110803324,2.12765957446809
"PRS3-F[1,2]_IMD3-F[3]","NaCl",0.52162,0.422285714285714,0.943905714285714,3.19488817891374
"PRS3-F[1,2]_PDR5-F[3]","CuSO4",0.15162,0,0.15162,1.10987791342952
"PRS3-F[1,2]_PDR5-F[3]","DMSO",0.169296,0.0592221487603306,0.228518148760331,1.32978723404255
"PRS3-F[1,2]_PDR5-F[3]","FK506",0.25562,0.378243950617284,0.633863950617284,2.1551724137931
"PRS3-F[1,2]_PDR5-F[3]","H2O2",0.322972,0.6472875,0.9702595,2.77008310249307
"PRS3-F[1,2]_PDR5-F[3]","NaCl",0.166972,0.0481125,0.2150845,1.30890052356021
"PRS3-F[1,2]_PRS3-F[3]","CuSO4",0.968324,0,0.968324,2.02839756592292
"PRS3-F[1,2]_PRS3-F[3]","DMSO",0.970648,0.0680049382716049,1.0386529382716,2.91545189504373
"PRS3-F[1,2]_PRS3-F[3]","FK506",0.97762,0.650034722222222,1.62765472222222,31.25
"PRS3-F[1,2]_PRS3-F[3]","H2O2",0.975296,0.23892243767313,1.21421843767313,5.20833333333333
"PRS3-F[1,2]_PRS3-F[3]","NaCl",0.972972,0.066722962962963,1.03969496296296,2.91545189504373
"PRS3-F[1,2]_RPB9-F[3]","CuSO4",0.629296,0,0.629296,1.50602409638554
"PRS3-F[1,2]_RPB9-F[3]","DMSO",0.66162,0.211689795918367,0.873309795918367,2.74725274725275
"PRS3-F[1,2]_RPB9-F[3]","FK506",0.744972,0.283043786982249,1.02801578698225,3.64963503649635
"PRS3-F[1,2]_RPB9-F[3]","H2O2",0.731296,0.377547160493827,1.10884316049383,4.40528634361233
"PRS3-F[1,2]_RPB9-F[3]","NaCl",0.564972,0.0172112,0.5821832,1.65837479270315
"PRS3-F[1,2]_SHR3-F[3]","CuSO4",0.34762,0,0.34762,1.24069478908189
"PRS3-F[1,2]_SHR3-F[3]","DMSO",0.38162,0.0254314814814815,0.407051481481482,1.47710487444609
"PRS3-F[1,2]_SHR3-F[3]","FK506",0.73962,0.59705,1.33667,6.25
"PRS3-F[1,2]_SHR3-F[3]","H2O2",0.52962,0.302959090909091,0.832579090909091,2.71739130434783
"PRS3-F[1,2]_SHR3-F[3]","NaCl",0.59762,0.373272098765432,0.970892098765432,3.37837837837838
"PRS3-F[1,2]_SNQ2-F[3]","CuSO4",0.27962,0.018641975308642,0.298261975308642,1.34770889487871
"PRS3-F[1,2]_SNQ2-F[3]","DMSO",0.211296,0.195179410430839,0.406475410430839,1.65837479270315
"PRS3-F[1,2]_SNQ2-F[3]","FK506",0.294972,0.211640816326531,0.506612816326531,1.82481751824818
"PRS3-F[1,2]_SNQ2-F[3]","H2O2",0.245402777777778,0.4860375,0.731440277777778,2.3094688221709
"PRS3-F[1,2]_SNQ2-F[3]","NaCl",0.266324,0,0.266324,1.18063754427391
"SHR3-F[1,2]_DBP2-F[3]","CuSO4",0.590648,0.0921806228373702,0.68282862283737,1.96463654223969
"SHR3-F[1,2]_DBP2-F[3]","DMSO",0.556324,0.0237783950617284,0.580102395061728,1.68634064080944
"SHR3-F[1,2]_DBP2-F[3]","FK506",0.694972,0.196117785467128,0.891089785467128,2.77777777777778
"SHR3-F[1,2]_DBP2-F[3]","H2O2",0.644648,0.29254,0.937188,3.16455696202532
"SHR3-F[1,2]_DBP2-F[3]","NaCl",0.568972,0,0.568972,1.43472022955524
"SHR3-F[1,2]_FPR1-F[3]","CuSO4",0.904648,0.133747520661157,1.03839552066116,3.25732899022801
"SHR3-F[1,2]_FPR1-F[3]","DMSO",0.906972,0.136961570247934,1.04393357024793,3.35570469798658
"SHR3-F[1,2]_FPR1-F[3]","FK506",0.870324,0,0.870324,1.82815356489945
"SHR3-F[1,2]_FPR1-F[3]","H2O2",0.926324,0.354476041666667,1.28080004166667,7.14285714285714
"SHR3-F[1,2]_FPR1-F[3]","NaCl",0.938324,0.603878125,1.542202125,17.2413793103448
"SHR3-F[1,2]_ho::HphMX","CuSO4",0.550324,0,0.550324,1.41242937853107
"SHR3-F[1,2]_ho::HphMX","DMSO",0.616324,0.324442644628099,0.940766644628099,3.26797385620915
"SHR3-F[1,2]_ho::HphMX","FK506",0.580324,0.156839669421488,0.737163669421488,2.23214285714286
"SHR3-F[1,2]_ho::HphMX","H2O2",0.572324,0.0120464,0.5843704,1.65289256198347
"SHR3-F[1,2]_ho::HphMX","NaCl",0.594324,0.100035432525952,0.694359432525952,2.00400801603206
"SHR3-F[1,2]_HXT1-F[3]","CuSO4",0.64162,0.306190909090909,0.947810909090909,3.25732899022801
"SHR3-F[1,2]_HXT1-F[3]","DMSO",0.512972,0,0.512972,1.37362637362637
"SHR3-F[1,2]_HXT1-F[3]","FK506",0.53762,0.100368166089965,0.637988166089965,1.89753320683112
"SHR3-F[1,2]_HXT1-F[3]","H2O2",0.57962,0.0979324567474048,0.677552456747405,1.96078431372549
"SHR3-F[1,2]_HXT1-F[3]","NaCl",0.81962,0.7256325,1.5452525,9.61538461538461
"SHR3-F[1,2]_IMD3-F[3]","CuSO4",0.873296,0.0712869135802469,0.944582913580247,2.57731958762887
"SHR3-F[1,2]_IMD3-F[3]","DMSO",0.792648,0,0.792648,1.69779286926995
"SHR3-F[1,2]_IMD3-F[3]","FK506",0.923296,0.500666446280992,1.42396244628099,10.989010989011
"SHR3-F[1,2]_IMD3-F[3]","H2O2",0.87562,0.0761822485207101,0.95180224852071,2.61096605744125
"SHR3-F[1,2]_IMD3-F[3]","NaCl",0.920972,0.453207346938776,1.37417934693878,9.61538461538461
"SHR3-F[1,2]_PDR5-F[3]","CuSO4",0.666324,0,0.666324,1.53139356814701
"SHR3-F[1,2]_PDR5-F[3]","DMSO",0.710648,0.108006419753086,0.818654419753086,2.32558139534884
"SHR3-F[1,2]_PDR5-F[3]","FK506",0.811296,0.549361983471074,1.36065798347107,7.46268656716418
"SHR3-F[1,2]_PDR5-F[3]","H2O2",0.776972,0.389719338842975,1.16669133884298,5.05050505050505
"SHR3-F[1,2]_PDR5-F[3]","NaCl",0.712324,0.10597937716263,0.81830337716263,2.3094688221709
"SHR3-F[1,2]_PRS3-F[3]","CuSO4",0.534648,0.0917444982698962,0.626392498269896,1.85528756957328
"SHR3-F[1,2]_PRS3-F[3]","DMSO",0.499402777777778,0,0.499402777777778,1.3550135501355
"SHR3-F[1,2]_PRS3-F[3]","FK506",0.741296,0.51001,1.251306,5.64971751412429
"SHR3-F[1,2]_PRS3-F[3]","H2O2",0.524972,0.0247154320987654,0.549687432098765,1.65016501650165
"SHR3-F[1,2]_PRS3-F[3]","NaCl",0.72762,0.473444444444444,1.20106444444444,5.0761421319797
"SHR3-F[1,2]_RPB9-F[3]","CuSO4",0.470324,0,0.470324,1.32802124833997
"SHR3-F[1,2]_RPB9-F[3]","DMSO",0.508648,0.314745555555556,0.823393555555555,2.7027027027027
"SHR3-F[1,2]_RPB9-F[3]","FK506",0.62362,0.307635454545455,0.931255454545455,3.17460317460317
"SHR3-F[1,2]_RPB9-F[3]","H2O2",0.589296,0.5123625,1.1016585,3.96825396825397
"SHR3-F[1,2]_RPB9-F[3]","NaCl",0.474648,0.0550300591715976,0.529678059171598,1.65837479270315
"SHR3-F[1,2]_SHR3-F[3]","CuSO4",0.980324,0,0.980324,2.00400801603206
"SHR3-F[1,2]_SHR3-F[3]","DMSO",0.984972,0.174501625708885,1.15947362570888,4.29184549356223
"SHR3-F[1,2]_SHR3-F[3]","FK506",0.988324,0.53419875,1.52252275,20
"SHR3-F[1,2]_SHR3-F[3]","H2O2",0.982648,0.114497777777778,1.09714577777778,3.47222222222222
"SHR3-F[1,2]_SHR3-F[3]","NaCl",0.987296,0.252521904761905,1.2398179047619,5.81395348837209
"SHR3-F[1,2]_SNQ2-F[3]","CuSO4",0.280972,0,0.280972,1.17647058823529
"SHR3-F[1,2]_SNQ2-F[3]","DMSO",0.274648,0.043625,0.318273,1.40252454417952
"SHR3-F[1,2]_SNQ2-F[3]","FK506",0.382648,0.245750154577883,0.628398154577883,2.0703933747412
"SHR3-F[1,2]_SNQ2-F[3]","H2O2",0.39762,0.29934,0.69696,2.29357798165138
"SHR3-F[1,2]_SNQ2-F[3]","NaCl",0.283296,0.0610776859504132,0.344373685950413,1.44508670520231
"TPO1-F[1,2]_DBP2-F[3]","CuSO4",0.444324,0.02670375,0.47102775,1.5527950310559
"TPO1-F[1,2]_DBP2-F[3]","DMSO",0.406972,0.316411652794293,0.723383652794293,2.38663484486873
"TPO1-F[1,2]_DBP2-F[3]","FK506",0.479296,0.190402811791383,0.669698811791383,2.10526315789474
"TPO1-F[1,2]_DBP2-F[3]","H2O2",0.422648,0.245357479191439,0.668005479191439,2.1551724137931
"TPO1-F[1,2]_DBP2-F[3]","NaCl",0.388648,0,0.388648,1.25470514429109
"TPO1-F[1,2]_FPR1-F[3]","CuSO4",0.850324,0.259196190476191,1.10952019047619,4.23728813559322
"TPO1-F[1,2]_FPR1-F[3]","DMSO",0.782324,0.00422222222222222,0.786546222222222,1.9723865877712
"TPO1-F[1,2]_FPR1-F[3]","FK506",0.794324,0,0.794324,1.68067226890756
"TPO1-F[1,2]_FPR1-F[3]","H2O2",0.798324,0.00715555555555556,0.805479555555556,2.01207243460765
"TPO1-F[1,2]_FPR1-F[3]","NaCl",0.856648,0.32167514863258,1.17832314863258,5.29100529100529
"TPO1-F[1,2]_ho::HphMX","CuSO4",0.440324,0,0.440324,1.29366106080207
"TPO1-F[1,2]_ho::HphMX","DMSO",0.456324,0.131189669421488,0.587513669421488,1.87617260787993
"TPO1-F[1,2]_ho::HphMX","FK506",0.412324,0.0467375,0.4590615,1.55763239875389
"TPO1-F[1,2]_ho::HphMX","H2O2",0.482324,0.0379688888888889,0.520292888888889,1.62866449511401
"TPO1-F[1,2]_ho::HphMX","NaCl",0.486648,0.177292173913043,0.663940173913043,2.08768267223382
"TPO1-F[1,2]_HXT1-F[3]","CuSO4",0.31562,0,0.31562,1.194743130227
"TPO1-F[1,2]_HXT1-F[3]","DMSO",0.78762,0.247717193816885,1.03533719381688,3.59712230215827
"TPO1-F[1,2]_HXT1-F[3]","FK506",0.958324,0.789329375,1.747653375,41.6666666666667
"TPO1-F[1,2]_HXT1-F[3]","H2O2",0.77562,0.18954820861678,0.96516820861678,3.03951367781155
"TPO1-F[1,2]_HXT1-F[3]","NaCl",0.94362,0.576164081632653,1.51978408163265,16.1290322580645
"TPO1-F[1,2]_IMD3-F[3]","CuSO4",0.154324,0.0185168,0.1728408,1.24069478908189
"TPO1-F[1,2]_IMD3-F[3]","DMSO",0.126324,0.102190588235294,0.228514588235294,1.37362637362637
"TPO1-F[1,2]_IMD3-F[3]","FK506",0.26562,0.76839625,1.03401625,2.67379679144385
"TPO1-F[1,2]_IMD3-F[3]","H2O2",0.122648,0.435685185185185,0.558333185185185,1.98019801980198
"TPO1-F[1,2]_IMD3-F[3]","NaCl",0.116648,0,0.116648,1.06723585912487
"TPO1-F[1,2]_PDR5-F[3]","CuSO4",0.837296,0,0.837296,1.73010380622837
"TPO1-F[1,2]_PDR5-F[3]","DMSO",0.91762,0.148806280991736,1.06642628099174,3.50877192982456
"TPO1-F[1,2]_PDR5-F[3]","FK506",0.95762,0.784603125,1.742223125,38.4615384615385
"TPO1-F[1,2]_PDR5-F[3]","H2O2",0.909296,0.135905371900826,1.04520137190083,3.35570469798658
"TPO1-F[1,2]_PDR5-F[3]","NaCl",0.937296,0.508849586776859,1.44614558677686,12.5
"TPO1-F[1,2]_PRS3-F[3]","CuSO4",0.238324,0,0.238324,1.13895216400911
"TPO1-F[1,2]_PRS3-F[3]","DMSO",0.19962,0.0945565397923875,0.294176539792388,1.42045454545455
"TPO1-F[1,2]_PRS3-F[3]","FK506",0.213296,0.395436033057851,0.608732033057851,2.10084033613445
"TPO1-F[1,2]_PRS3-F[3]","H2O2",0.22562,0.2262272,0.4518472,1.72413793103448
"TPO1-F[1,2]_PRS3-F[3]","NaCl",0.273296,0.434260740740741,0.707556740740741,2.31481481481481
"TPO1-F[1,2]_RPB9-F[3]","CuSO4",0.656972,0.13086875,0.78784075,2.30414746543779
"TPO1-F[1,2]_RPB9-F[3]","DMSO",0.652972,0.348133333333333,1.00110533333333,3.52112676056338
"TPO1-F[1,2]_RPB9-F[3]","FK506",0.606324,0.0235574074074074,0.629881407407407,1.75746924428822
"TPO1-F[1,2]_RPB9-F[3]","H2O2",0.663296,0.351029166666667,1.01432516666667,3.63636363636364
"TPO1-F[1,2]_RPB9-F[3]","NaCl",0.542972,0,0.542972,1.37551581843191
"TPO1-F[1,2]_SHR3-F[3]","CuSO4",0.054648,0,0.054648,1.02880658436214
"TPO1-F[1,2]_SHR3-F[3]","DMSO",0.090324,0.0695279012345679,0.159851901234568,1.27877237851662
"TPO1-F[1,2]_SHR3-F[3]","FK506",0.03962,0.76205,0.80167,2.04498977505112
"TPO1-F[1,2]_SHR3-F[3]","H2O2",0.035296,0.426228571428571,0.461524571428571,1.80505415162455
"TPO1-F[1,2]_SHR3-F[3]","NaCl",0.057296,0.316415885850178,0.373711885850178,1.68634064080944
"TPO1-F[1,2]_SNQ2-F[3]","CuSO4",0.552648,0,0.552648,1.38121546961326
"TPO1-F[1,2]_SNQ2-F[3]","DMSO",0.526324,0.147283636363636,0.673607636363636,2.0746887966805
"TPO1-F[1,2]_SNQ2-F[3]","FK506",0.89962,0.750164444444444,1.64978444444444,16.3934426229508
"TPO1-F[1,2]_SNQ2-F[3]","H2O2",0.63362,0.247746492271106,0.881366492271106,2.82485875706215
"TPO1-F[1,2]_SNQ2-F[3]","NaCl",0.68162,0.475108888888889,1.15672888888889,4.5662100456621
