"","bait","prey","Enrichment_score","Specificity_score","Sum_scores","Borda_scores","interactor","Fitness_Score"
"211","DMSO","TPO1-F[1,2]_ho::HphMX",0.456324,0.131189669421488,0.587513669421488,1.87617260787993,0,NA
"212","DMSO","TPO1-F[1,2]_HXT1-F[3]",0.78762,0.247717193816885,1.03533719381688,3.59712230215827,1,0.507038284187493
"213","DMSO","TPO1-F[1,2]_IMD3-F[3]",0.126324,0.102190588235294,0.228514588235294,1.37362637362637,0,-0.284121222452067
"214","DMSO","TPO1-F[1,2]_PDR5-F[3]",0.91762,0.148806280991736,1.06642628099174,3.50877192982456,1,0.407839735848909
"215","DMSO","TPO1-F[1,2]_PDR5-F[3]",0.91762,0.148806280991736,1.06642628099174,3.50877192982456,1,0.407839735848909
"216","DMSO","TPO1-F[1,2]_PRS3-F[3]",0.19962,0.0945565397923875,0.294176539792388,1.42045454545455,0,-0.116084195844796
"217","DMSO","TPO1-F[1,2]_RPB9-F[3]",0.652972,0.348133333333333,1.00110533333333,3.52112676056338,0,-0.0196808950759309
"218","DMSO","TPO1-F[1,2]_SHR3-F[3]",0.090324,0.0695279012345679,0.159851901234568,1.27877237851662,1,-0.0756322081613618
"219","DMSO","TPO1-F[1,2]_SHR3-F[3]",0.090324,0.0695279012345679,0.159851901234568,1.27877237851662,1,-0.0756322081613618
"220","DMSO","TPO1-F[1,2]_SNQ2-F[3]",0.526324,0.147283636363636,0.673607636363636,2.0746887966805,1,0.0775340655675097
"221","FK506","DBP2-F[1,2]_DBP2-F[3]",0.948324,0.0529150295857988,1.0012390295858,2.710027100271,1,0.422897703601862
"222","FK506","DBP2-F[1,2]_DBP2-F[3]",0.948324,0.0529150295857988,1.0012390295858,2.710027100271,1,0.422897703601862
"223","FK506","DBP2-F[1,2]_FPR1-F[3]",0.802972,0.118691597633136,0.921663597633136,2.66666666666667,0,-0.000513382458655162
"224","FK506","DBP2-F[1,2]_ho::HphMX",0.066972,0.133954545454545,0.200926545454545,1.38312586445367,0,NA
"225","FK506","DBP2-F[1,2]_HXT1-F[3]",0.256648,0.015976,0.272624,1.31752305665349,0,-0.058350837961218
"226","FK506","DBP2-F[1,2]_IMD3-F[3]",0.023296,0.249546492271106,0.272842492271106,1.5220700152207,0,-0.0892047798888769
"227","FK506","DBP2-F[1,2]_PDR5-F[3]",0.216648,0.090574,0.307222,1.42857142857143,0,-0.00631710877019531
"228","FK506","DBP2-F[1,2]_PRS3-F[3]",0.296324,0.40618625,0.70251025,2.32558139534884,0,-0.0186707352574542
"229","FK506","DBP2-F[1,2]_RPB9-F[3]",0.796972,0.43370962962963,1.23068162962963,5.84795321637427,0,-0.0429572586648734
"230","FK506","DBP2-F[1,2]_SHR3-F[3]",0.191296,0.29020625,0.48150225,1.83150183150183,0,-0.000831426814350953
"231","FK506","DBP2-F[1,2]_SNQ2-F[3]",0.379296,0.4898925,0.8691885,2.73972602739726,0,-0.0506670729216241
"232","FK506","DST1-F[1,2]_DBP2-F[3]",0.530972,0.349439583333333,0.880411583333333,2.91545189504373,0,-0.0159933078062222
"233","FK506","DST1-F[1,2]_FPR1-F[3]",0.801296,0.0955806228373702,0.89687662283737,2.48756218905473,0,-0.0188459789171191
"234","FK506","DST1-F[1,2]_ho::HphMX",0.369296,0.210802130177515,0.580098130177515,1.94552529182879,0,NA
"235","FK506","DST1-F[1,2]_HXT1-F[3]",0.147296,0.270165,0.417461,1.71232876712329,0,-0.0568404770680968
"236","FK506","DST1-F[1,2]_IMD3-F[3]",0.058972,0.0801640236686391,0.139136023668639,1.27064803049555,0,-0.0744697112284285
"237","FK506","DST1-F[1,2]_PDR5-F[3]",0.064324,0,0.064324,1.13122171945701,0,-0.0300917147842642
"238","FK506","DST1-F[1,2]_PRS3-F[3]",0.704972,0.183725,0.888697,2.73224043715847,0,-0.00724412787715467
"239","FK506","DST1-F[1,2]_RPB9-F[3]",0.914972,0.232504285714286,1.14747628571429,4.34782608695652,1,0.1463019719162
"240","FK506","DST1-F[1,2]_SHR3-F[3]",0.17762,0.6265625,0.8041825,2.28310502283105,0,-0.0145011409362588
"241","FK506","DST1-F[1,2]_SNQ2-F[3]",0.46762,0.329389090909091,0.797009090909091,2.63157894736842,0,0.00130189897927867
"242","FK506","FMP45-F[1,2]_DBP2-F[3]",0.718972,0.193434013605442,0.912406013605442,2.84900284900285,0,-0.0344093148461667
"243","FK506","FMP45-F[1,2]_FPR1-F[3]",0.864648,0.00233333333333333,0.866981333333333,2.13675213675214,0,-0.0574523448941686
"244","FK506","FMP45-F[1,2]_ho::HphMX",0.752280555555556,0.146966913580247,0.899247469135802,2.7027027027027,0,NA
"245","FK506","FMP45-F[1,2]_HXT1-F[3]",0.045296,0,0.045296,1.10864745011086,1,-0.00466214654943255
"246","FK506","FMP45-F[1,2]_HXT1-F[3]",0.045296,0,0.045296,1.10864745011086,1,-0.00466214654943255
"247","FK506","FMP45-F[1,2]_IMD3-F[3]",0.342324,0.0213679012345679,0.363691901234568,1.41442715700141,0,-0.149763022353748
"248","FK506","FMP45-F[1,2]_PDR5-F[3]",0.834648,0.0918047058823529,0.926452705882353,2.57731958762887,1,0.0290949958421866
"249","FK506","FMP45-F[1,2]_PDR5-F[3]",0.834648,0.0918047058823529,0.926452705882353,2.57731958762887,1,0.0290949958421866
"250","FK506","FMP45-F[1,2]_PRS3-F[3]",0.088972,0.351792708333333,0.440764708333333,1.7825311942959,0,-0.031274102024167
"251","FK506","FMP45-F[1,2]_RPB9-F[3]",0.69762,0.312477777777778,1.01009777777778,3.6101083032491,0,-0.0533621375375827
"252","FK506","FMP45-F[1,2]_SHR3-F[3]",0.012648,0.370729134948097,0.383377134948097,1.69491525423729,0,-0.071609637811327
"253","FK506","FMP45-F[1,2]_SNQ2-F[3]",0.36162,0.200706435986159,0.562326435986159,1.91570881226054,1,-0.0298782465402937
"254","FK506","FMP45-F[1,2]_SNQ2-F[3]",0.36162,0.200706435986159,0.562326435986159,1.91570881226054,1,-0.0298782465402937
"255","FK506","FTR1-F[1,2]_DBP2-F[3]",0.45962,0.398274444444444,0.857894444444445,2.84090909090909,0,-0.0603427187142852
"256","FK506","FTR1-F[1,2]_FPR1-F[3]",0.778648,0.0566684023668639,0.835316402366864,2.2271714922049,0,-0.052243450117454
"257","FK506","FTR1-F[1,2]_ho::HphMX",0.050648,0.182775,0.233423,1.44092219020173,0,NA
"258","FK506","FTR1-F[1,2]_HXT1-F[3]",0.15362,0,0.15362,1.16550116550117,1,0.0897848928593492
"259","FK506","FTR1-F[1,2]_HXT1-F[3]",0.15362,0,0.15362,1.16550116550117,1,0.0897848928593492
"260","FK506","FTR1-F[1,2]_IMD3-F[3]",0.134324,0.208859881656805,0.343183881656805,1.57977883096367,0,-0.137716687450959
"261","FK506","FTR1-F[1,2]_PDR5-F[3]",0.45362,0.160631404958678,0.614251404958678,1.96850393700787,0,0.107670752782266
"262","FK506","FTR1-F[1,2]_PRS3-F[3]",0.104648,0.0154352,0.1200832,1.19617224880383,0,-0.0502184739459992
"263","FK506","FTR1-F[1,2]_RPB9-F[3]",0.598648,0,0.598648,1.56494522691706,0,-0.10426802462458
"264","FK506","FTR1-F[1,2]_SHR3-F[3]",0.242841666666667,0.0660776859504132,0.30891935261708,1.41043723554302,0,-0.0513610999072989
"265","FK506","FTR1-F[1,2]_SNQ2-F[3]",0.642972,0.085374,0.728346,2.03665987780041,0,0.0092113985038
"266","FK506","ho::NatMX_DBP2-F[3]",0.561296,0.0909204152249135,0.652216415224913,1.89753320683112,0,NA
"267","FK506","ho::NatMX_FPR1-F[3]",0.832972,0.0508108875739645,0.883782887573964,2.32558139534884,0,NA
"268","FK506","ho::NatMX_ho::HphMX",0.671296,0.2895959375,0.9608919375,3.25732899022801,0,NA
"269","FK506","ho::NatMX_HXT1-F[3]",0.148324,0,0.148324,1.14942528735632,0,NA
"270","FK506","ho::NatMX_IMD3-F[3]",0.106972,0.0569725443786982,0.163944544378698,1.27551020408163,0,NA
"271","FK506","ho::NatMX_PDR5-F[3]",0.883296,0.364340484429066,1.24763648442907,6.28930817610063,0,NA
"272","FK506","ho::NatMX_PRS3-F[3]",0.901296,0.400440555555556,1.30173655555556,7.75193798449612,0,NA
"273","FK506","ho::NatMX_RPB9-F[3]",0.655296,0.10137937716263,0.75667537716263,2.14592274678112,0,NA
"274","FK506","ho::NatMX_SHR3-F[3]",0.81362,0.317390487514863,1.13101048751486,4.71698113207547,0,NA
"275","FK506","ho::NatMX_SNQ2-F[3]",0.419296,0.330535537190083,0.749831537190083,2.48138957816377,0,NA
"276","FK506","HOM3-F[1,2]_DBP2-F[3]",0.541296,0,0.541296,1.46842878120411,0,-0.0181622459600489
"277","FK506","HOM3-F[1,2]_FPR1-F[3]",0.868972,0,0.868972,1.93050193050193,1,0.0909538918811011
"278","FK506","HOM3-F[1,2]_ho::HphMX",0.494280555555556,0.0544300591715976,0.548710614727153,1.68350168350168,0,NA
"279","FK506","HOM3-F[1,2]_HXT1-F[3]",0.328972,0.165693125,0.494665125,1.7636684303351,0,-0.0304915278687238
"280","FK506","HOM3-F[1,2]_IMD3-F[3]",0.364648,0,0.364648,1.29366106080207,0,-0.121938187763724
"281","FK506","HOM3-F[1,2]_PDR5-F[3]",0.602324,0.100390588235294,0.702714588235294,2.02839756592292,0,-0.0512190741178188
"282","FK506","HOM3-F[1,2]_PRS3-F[3]",0.248561111111111,0,0.248561111111111,1.20048019207683,0,-0.0327408959778485
"283","FK506","HOM3-F[1,2]_RPB9-F[3]",0.548972,0.177035009451796,0.726007009451796,2.2271714922049,0,-0.0565342180640846
"284","FK506","HOM3-F[1,2]_SHR3-F[3]",0.436648,0,0.436648,1.34952766531714,0,-0.0296865395967291
"285","FK506","HOM3-F[1,2]_SNQ2-F[3]",0.339296,0.258512380952381,0.597808380952381,2.02839756592292,0,-0.0613362082500206
"286","FK506","IMD3-F[1,2]_DBP2-F[3]",0.326324,0.0403279012345679,0.366651901234568,1.44717800289436,0,-0.120397583288231
"287","FK506","IMD3-F[1,2]_FPR1-F[3]",0.814324,0.0629054545454545,0.877229454545454,2.35294117647059,0,-0.0911896658978579
"288","FK506","IMD3-F[1,2]_ho::HphMX",0.00712222222222222,0.4647775,0.471899722222222,1.7921146953405,0,NA
"289","FK506","IMD3-F[1,2]_HXT1-F[3]",0.102324,0,0.102324,1.09529025191676,0,-0.0843840303140571
"290","FK506","IMD3-F[1,2]_IMD3-F[3]",0.990648,0.302076363636364,1.29272436363636,7.2463768115942,1,0.87507476631912
"291","FK506","IMD3-F[1,2]_IMD3-F[3]",0.990648,0.302076363636364,1.29272436363636,7.2463768115942,1,0.87507476631912
"292","FK506","IMD3-F[1,2]_PDR5-F[3]",0.0114027777777778,0.17581595463138,0.187218732409158,1.39082058414465,0,-0.134669120204432
"293","FK506","IMD3-F[1,2]_PRS3-F[3]",0.491296,0.494066446280992,0.985362446280992,3.24675324675325,0,-0.0217728366223522
"294","FK506","IMD3-F[1,2]_RPB9-F[3]",0.54762,0.2275168,0.7751368,2.39234449760766,0,-0.193476637807563
"295","FK506","IMD3-F[1,2]_SHR3-F[3]",0.890648,0.349403125,1.240051125,6.09756097560976,0,-0.00682766733773962
"296","FK506","IMD3-F[1,2]_SNQ2-F[3]",0.34162,0.543706944444444,0.885326944444444,2.68817204301075,0,-0.0816087464775188
"297","FK506","PRS3-F[1,2]_DBP2-F[3]",0.728972,0.252274285714286,0.981246285714286,3.3112582781457,0,0.0109555410386272
"298","FK506","PRS3-F[1,2]_FPR1-F[3]",0.780972,0,0.780972,1.71821305841924,0,0.0411115291387394
"299","FK506","PRS3-F[1,2]_ho::HphMX",0.251683333333333,0.248917193816885,0.500600527150218,1.83823529411765,0,NA
"300","FK506","PRS3-F[1,2]_HXT1-F[3]",0.42762,0.316765089179548,0.744385089179548,2.45700245700246,0,0.0238412518679667
"301","FK506","PRS3-F[1,2]_IMD3-F[3]",0.59362,0.599474375,1.193094375,4.31034482758621,0,0.0836048809298914
"302","FK506","PRS3-F[1,2]_PDR5-F[3]",0.25562,0.378243950617284,0.633863950617284,2.1551724137931,0,0.0339067018418825
"303","FK506","PRS3-F[1,2]_PRS3-F[3]",0.97762,0.650034722222222,1.62765472222222,31.25,1,0.76783596182856
"304","FK506","PRS3-F[1,2]_PRS3-F[3]",0.97762,0.650034722222222,1.62765472222222,31.25,1,0.76783596182856
"305","FK506","PRS3-F[1,2]_RPB9-F[3]",0.744972,0.283043786982249,1.02801578698225,3.64963503649635,0,0.00296680959454806
"306","FK506","PRS3-F[1,2]_SHR3-F[3]",0.73962,0.59705,1.33667,6.25,0,0.0847096682549921
"307","FK506","PRS3-F[1,2]_SNQ2-F[3]",0.294972,0.211640816326531,0.506612816326531,1.82481751824818,0,-0.0563733943854297
"308","FK506","SHR3-F[1,2]_DBP2-F[3]",0.694972,0.196117785467128,0.891089785467128,2.77777777777778,0,0.0022254014732737
"309","FK506","SHR3-F[1,2]_FPR1-F[3]",0.870324,0,0.870324,1.82815356489945,0,-0.00796213066795341
"310","FK506","SHR3-F[1,2]_ho::HphMX",0.580324,0.156839669421488,0.737163669421488,2.23214285714286,0,NA
"311","FK506","SHR3-F[1,2]_HXT1-F[3]",0.53762,0.100368166089965,0.637988166089965,1.89753320683112,1,0.0540655775159769
"312","FK506","SHR3-F[1,2]_IMD3-F[3]",0.923296,0.500666446280992,1.42396244628099,10.989010989011,0,-0.012429103395541
"313","FK506","SHR3-F[1,2]_PDR5-F[3]",0.811296,0.549361983471074,1.36065798347107,7.46268656716418,0,0.00858391151523641
"314","FK506","SHR3-F[1,2]_PRS3-F[3]",0.741296,0.51001,1.251306,5.64971751412429,0,0.00401992191062875
"315","FK506","SHR3-F[1,2]_RPB9-F[3]",0.62362,0.307635454545455,0.931255454545455,3.17460317460317,0,-0.0242129547926012
"316","FK506","SHR3-F[1,2]_SHR3-F[3]",0.988324,0.53419875,1.52252275,20,1,0.823045556831187
"317","FK506","SHR3-F[1,2]_SHR3-F[3]",0.988324,0.53419875,1.52252275,20,1,0.823045556831187
"318","FK506","SHR3-F[1,2]_SNQ2-F[3]",0.382648,0.245750154577883,0.628398154577883,2.0703933747412,0,-0.0501875061531165
"319","FK506","TPO1-F[1,2]_DBP2-F[3]",0.479296,0.190402811791383,0.669698811791383,2.10526315789474,0,-0.010449100264819
"320","FK506","TPO1-F[1,2]_FPR1-F[3]",0.794324,0,0.794324,1.68067226890756,0,-0.109285811184886
"321","FK506","TPO1-F[1,2]_ho::HphMX",0.412324,0.0467375,0.4590615,1.55763239875389,0,NA
"322","FK506","TPO1-F[1,2]_HXT1-F[3]",0.958324,0.789329375,1.747653375,41.6666666666667,1,0.607628412021013
"323","FK506","TPO1-F[1,2]_IMD3-F[3]",0.26562,0.76839625,1.03401625,2.67379679144385,0,-0.0911256817549659
"324","FK506","TPO1-F[1,2]_PDR5-F[3]",0.95762,0.784603125,1.742223125,38.4615384615385,1,0.651629966109091
"325","FK506","TPO1-F[1,2]_PDR5-F[3]",0.95762,0.784603125,1.742223125,38.4615384615385,1,0.651629966109091
"326","FK506","TPO1-F[1,2]_PRS3-F[3]",0.213296,0.395436033057851,0.608732033057851,2.10084033613445,0,-0.0633627213821047
"327","FK506","TPO1-F[1,2]_RPB9-F[3]",0.606324,0.0235574074074074,0.629881407407407,1.75746924428822,0,-0.0664179092576259
"328","FK506","TPO1-F[1,2]_SHR3-F[3]",0.03962,0.76205,0.80167,2.04498977505112,1,-0.0040399575636773
"329","FK506","TPO1-F[1,2]_SHR3-F[3]",0.03962,0.76205,0.80167,2.04498977505112,1,-0.0040399575636773
"330","FK506","TPO1-F[1,2]_SNQ2-F[3]",0.89962,0.750164444444444,1.64978444444444,16.3934426229508,1,0.169405672045582
"331","H2O2","DBP2-F[1,2]_DBP2-F[3]",0.952972,0.291185625,1.244157625,6.09756097560976,1,0.495054158415862
"332","H2O2","DBP2-F[1,2]_DBP2-F[3]",0.952972,0.291185625,1.244157625,6.09756097560976,1,0.495054158415862
"333","H2O2","DBP2-F[1,2]_FPR1-F[3]",0.824972,0.27020625,1.09517825,4.0983606557377,0,0.0215463001022188
"334","H2O2","DBP2-F[1,2]_ho::HphMX",0.06962,0.483590082644628,0.553210082644628,1.91204588910134,0,NA
"335","H2O2","DBP2-F[1,2]_HXT1-F[3]",0.30162,0.575424489795918,0.877044489795918,2.60416666666667,0,-0.0564670321148829
"336","H2O2","DBP2-F[1,2]_IMD3-F[3]",0.019296,0.482907107438017,0.502203107438017,1.82149362477231,0,-0.149088814767031
"337","H2O2","DBP2-F[1,2]_PDR5-F[3]",0.226648,0.031453125,0.258101125,1.33333333333333,0,0.0112360341367147
"338","H2O2","DBP2-F[1,2]_PRS3-F[3]",0.259296,0.107428148148148,0.366724148148148,1.5220700152207,0,-0.0118146869669895
"339","H2O2","DBP2-F[1,2]_RPB9-F[3]",0.763296,0.455809795918367,1.21910579591837,5.49450549450549,0,-0.0117686433981678
"340","H2O2","DBP2-F[1,2]_SHR3-F[3]",0.159296,0.38860132231405,0.54789732231405,1.96463654223969,0,-0.016369937635031
"341","H2O2","DBP2-F[1,2]_SNQ2-F[3]",0.366972,0.390319338842975,0.757291338842975,2.5,0,-0.00477165449121722
"342","H2O2","DST1-F[1,2]_DBP2-F[3]",0.454972,0.237454293628809,0.692426293628809,2.19298245614035,0,-0.0638249291305149
"343","H2O2","DST1-F[1,2]_FPR1-F[3]",0.808648,0.244783115338882,1.05343111533888,3.66300366300366,0,-0.00380127483136738
"344","H2O2","DST1-F[1,2]_ho::HphMX",0.48562,0.420342857142857,0.905962857142857,3.003003003003,0,NA
"345","H2O2","DST1-F[1,2]_HXT1-F[3]",0.14162,0.581948611111111,0.723568611111111,2.16450216450216,0,-0.044362159307257
"346","H2O2","DST1-F[1,2]_IMD3-F[3]",0.073296,0.211016568047337,0.284312568047337,1.51285930408472,0,-0.101805765414788
"347","H2O2","DST1-F[1,2]_PDR5-F[3]",0.05362,0.125388125,0.179008125,1.34770889487871,0,-0.0473500022056389
"348","H2O2","DST1-F[1,2]_PRS3-F[3]",0.682648,0.129815,0.812463,2.36406619385343,0,0.0238874811198565
"349","H2O2","DST1-F[1,2]_RPB9-F[3]",0.895296,0.159877685950413,1.05517368595041,3.46020761245675,1,0.153669399775976
"350","H2O2","DST1-F[1,2]_SHR3-F[3]",0.156972,0.234333265306122,0.391305265306122,1.64473684210526,0,-0.00880733218185396
"351","H2O2","DST1-F[1,2]_SNQ2-F[3]",0.443296,0.272165,0.715461,2.30414746543779,0,-0.0660046500147788
"352","H2O2","FMP45-F[1,2]_DBP2-F[3]",0.716648,0.0955926643598616,0.812240664359862,2.25733634311512,0,-0.0366240990717331
"353","H2O2","FMP45-F[1,2]_FPR1-F[3]",0.912324,0.359292244897959,1.27161624489796,6.84931506849315,0,-0.0436690594143154
"354","H2O2","FMP45-F[1,2]_ho::HphMX",0.830324,0.304711818181818,1.13503581818182,4.67289719626168,0,NA
"355","H2O2","FMP45-F[1,2]_HXT1-F[3]",0.09762,0.1251478125,0.2227678125,1.3869625520111,1,0.0354680923640038
"356","H2O2","FMP45-F[1,2]_HXT1-F[3]",0.09762,0.1251478125,0.2227678125,1.3869625520111,1,0.0354680923640038
"357","H2O2","FMP45-F[1,2]_IMD3-F[3]",0.410648,0.211117633136095,0.621765633136095,2.03665987780041,0,-0.182569995103792
"358","H2O2","FMP45-F[1,2]_PDR5-F[3]",0.880648,0.11164987654321,0.99229787654321,2.91545189504373,1,0.0353723060890526
"359","H2O2","FMP45-F[1,2]_PDR5-F[3]",0.880648,0.11164987654321,0.99229787654321,2.91545189504373,1,0.0353723060890526
"360","H2O2","FMP45-F[1,2]_PRS3-F[3]",0.111296,0.157654545454545,0.268950545454545,1.46627565982405,0,-0.0362887301007156
"361","H2O2","FMP45-F[1,2]_RPB9-F[3]",0.67362,0.33565,1.00927,3.63636363636364,0,-0.0744375440313148
"362","H2O2","FMP45-F[1,2]_SHR3-F[3]",0.042324,0.164693125,0.207017125,1.40449438202247,0,-0.0498007288290039
"363","H2O2","FMP45-F[1,2]_SNQ2-F[3]",0.433296,0.269965,0.703261,2.26244343891403,1,-0.0439693436195865
"364","H2O2","FMP45-F[1,2]_SNQ2-F[3]",0.433296,0.269965,0.703261,2.26244343891403,1,-0.0439693436195865
"365","H2O2","FTR1-F[1,2]_DBP2-F[3]",0.428972,0.323211652794293,0.752183652794293,2.48756218905473,0,-0.059471394419043
"366","H2O2","FTR1-F[1,2]_FPR1-F[3]",0.755122222222222,0.031855625,0.786977847222222,2.06185567010309,0,-0.072223467462898
"367","H2O2","FTR1-F[1,2]_ho::HphMX",0.078972,0.232275306122449,0.311247306122449,1.54083204930663,0,NA
"368","H2O2","FTR1-F[1,2]_HXT1-F[3]",0.92562,0.390298512396694,1.31591851239669,8.19672131147541,1,0.373065771722219
"369","H2O2","FTR1-F[1,2]_HXT1-F[3]",0.92562,0.390298512396694,1.31591851239669,8.19672131147541,1,0.373065771722219
"370","H2O2","FTR1-F[1,2]_IMD3-F[3]",0.184972,0.281243786982249,0.466215786982249,1.79856115107914,0,-0.174006653921224
"371","H2O2","FTR1-F[1,2]_PDR5-F[3]",0.61562,0.238026038781163,0.853646038781163,2.67379679144385,0,0.157084634679046
"372","H2O2","FTR1-F[1,2]_PRS3-F[3]",0.172972,0.2880578125,0.4610298125,1.78890876565295,0,-0.0600674240993761
"373","H2O2","FTR1-F[1,2]_RPB9-F[3]",0.676972,0.367774532871972,1.04474653287197,3.84615384615385,0,-0.0495046163825505
"374","H2O2","FTR1-F[1,2]_SHR3-F[3]",0.291296,0.247139167657551,0.538435167657551,1.89753320683112,0,-0.0424263222760521
"375","H2O2","FTR1-F[1,2]_SNQ2-F[3]",0.701296,0.245335505350773,0.946631505350773,3.06748466257669,0,0.00687886804960266
"376","H2O2","ho::NatMX_DBP2-F[3]",0.355296,0.389387438016529,0.744683438016529,2.4390243902439,0,NA
"377","H2O2","ho::NatMX_FPR1-F[3]",0.80562,0.112460740740741,0.918080740740741,2.63157894736842,0,NA
"378","H2O2","ho::NatMX_ho::HphMX",0.502841666666667,0,0.502841666666667,1.44508670520231,0,NA
"379","H2O2","ho::NatMX_HXT1-F[3]",0.16562,0.425985714285714,0.591605714285714,2.04081632653061,0,NA
"380","H2O2","ho::NatMX_IMD3-F[3]",0.133296,0.484590082644628,0.617886082644628,2.04081632653061,0,NA
"381","H2O2","ho::NatMX_PDR5-F[3]",0.714972,0,0.714972,1.69779286926995,0,NA
"382","H2O2","ho::NatMX_PRS3-F[3]",0.684324,0,0.684324,1.65289256198347,0,NA
"383","H2O2","ho::NatMX_RPB9-F[3]",0.64962,0.267730625,0.917350625,2.98507462686567,0,NA
"384","H2O2","ho::NatMX_SHR3-F[3]",0.630324,0.113173827160494,0.743497827160494,2.14592274678112,0,NA
"385","H2O2","ho::NatMX_SNQ2-F[3]",0.409296,0.373119012345679,0.782415012345679,2.55754475703325,0,NA
"386","H2O2","HOM3-F[1,2]_DBP2-F[3]",0.501683333333333,0.173873119092628,0.675556452425961,2.10084033613445,0,-0.0522311321018771
"387","H2O2","HOM3-F[1,2]_FPR1-F[3]",0.960648,0.242873130193906,1.20352113019391,5.05050505050505,1,0.858900966720611
"388","H2O2","HOM3-F[1,2]_ho::HphMX",0.636324,0.440333333333333,1.07665733333333,4.04858299595142,0,NA
"389","H2O2","HOM3-F[1,2]_HXT1-F[3]",0.391296,0.235854293628809,0.627150293628809,2.04081632653061,0,-0.0485660044607077
"390","H2O2","HOM3-F[1,2]_IMD3-F[3]",0.86762,0.292238,1.159858,4.85436893203883,0,0.0120398913596356
"391","H2O2","HOM3-F[1,2]_PDR5-F[3]",0.674972,0.257704761904762,0.932676761904762,3.06748466257669,0,-0.0182827028570859
"392","H2O2","HOM3-F[1,2]_PRS3-F[3]",0.38762,0.389994380165289,0.777614380165289,2.55102040816327,0,0.0354444654985643
"393","H2O2","HOM3-F[1,2]_RPB9-F[3]",0.610972,0.648486111111111,1.25945811111111,4.62962962962963,0,-0.00395743988988794
"394","H2O2","HOM3-F[1,2]_SHR3-F[3]",0.70962,0.30441,1.01403,3.6231884057971,0,0.00327342162359711
"395","H2O2","HOM3-F[1,2]_SNQ2-F[3]",0.392972,0.386845714285714,0.779817714285714,2.54452926208651,0,-0.095545591733095
"396","H2O2","IMD3-F[1,2]_DBP2-F[3]",0.416972,0.545167777777778,0.962139777777778,3.003003003003,0,-0.0595946715422994
"397","H2O2","IMD3-F[1,2]_FPR1-F[3]",0.884324,0.27300625,1.15733025,4.71698113207547,0,-0.0375838291875135
"398","H2O2","IMD3-F[1,2]_ho::HphMX",0.020324,0.107039012345679,0.127363012345679,1.28700128700129,0,NA
"399","H2O2","IMD3-F[1,2]_HXT1-F[3]",0.220972,0.353023958333333,0.573995958333333,2.02429149797571,0,-0.0986835217144152
"400","H2O2","IMD3-F[1,2]_IMD3-F[3]",0.9981,0.281595266272189,1.27969526627219,6.75675675675676,1,0.92797020392432
"401","H2O2","IMD3-F[1,2]_IMD3-F[3]",0.9981,0.281595266272189,1.27969526627219,6.75675675675676,1,0.92797020392432
"402","H2O2","IMD3-F[1,2]_PDR5-F[3]",0.030324,0,0.030324,1.0515247108307,0,-0.156591951502272
"403","H2O2","IMD3-F[1,2]_PRS3-F[3]",0.414324,0.2882475,0.7025715,2.2883295194508,0,-0.0779465416416241
"404","H2O2","IMD3-F[1,2]_RPB9-F[3]",0.613296,0.587924166666667,1.20122016666667,4.46428571428571,0,-0.128736706320677
"405","H2O2","IMD3-F[1,2]_SHR3-F[3]",0.859296,0.122029112426035,0.981325112426035,2.91545189504373,0,-0.0553540410541786
"406","H2O2","IMD3-F[1,2]_SNQ2-F[3]",0.308972,0.199106435986159,0.508078435986159,1.82149362477231,0,-0.134320539221193
"407","H2O2","PRS3-F[1,2]_DBP2-F[3]",0.626972,0.179235009451796,0.806207009451796,2.45098039215686,0,0.0326426318814081
"408","H2O2","PRS3-F[1,2]_FPR1-F[3]",0.886972,0.317020118906064,1.20399211890606,5.68181818181818,0,0.0927242592286356
"409","H2O2","PRS3-F[1,2]_ho::HphMX",0.31162,0.585438888888889,0.897058888888889,2.65957446808511,0,NA
"410","H2O2","PRS3-F[1,2]_HXT1-F[3]",0.348972,0.189771609977324,0.538743609977324,1.84842883548983,0,0.0197281187258802
"411","H2O2","PRS3-F[1,2]_IMD3-F[3]",0.42162,0.238560110803324,0.660180110803324,2.12765957446809,0,0.0332470060828987
"412","H2O2","PRS3-F[1,2]_PDR5-F[3]",0.322972,0.6472875,0.9702595,2.77008310249307,0,0.0743289165389833
"413","H2O2","PRS3-F[1,2]_PRS3-F[3]",0.975296,0.23892243767313,1.21421843767313,5.20833333333333,1,0.795029397864493
"414","H2O2","PRS3-F[1,2]_PRS3-F[3]",0.975296,0.23892243767313,1.21421843767313,5.20833333333333,1,0.795029397864493
"415","H2O2","PRS3-F[1,2]_RPB9-F[3]",0.731296,0.377547160493827,1.10884316049383,4.40528634361233,0,-0.0189689735754969
"416","H2O2","PRS3-F[1,2]_SHR3-F[3]",0.52962,0.302959090909091,0.832579090909091,2.71739130434783,0,0.0834252208859383
"417","H2O2","PRS3-F[1,2]_SNQ2-F[3]",0.245402777777778,0.4860375,0.731440277777778,2.3094688221709,0,-0.0113782620257967
"418","H2O2","SHR3-F[1,2]_DBP2-F[3]",0.644648,0.29254,0.937188,3.16455696202532,0,-0.00988964306798708
"419","H2O2","SHR3-F[1,2]_FPR1-F[3]",0.926324,0.354476041666667,1.28080004166667,7.14285714285714,0,-0.0398837241724822
"420","H2O2","SHR3-F[1,2]_ho::HphMX",0.572324,0.0120464,0.5843704,1.65289256198347,0,NA
