"","bait","prey","Enrichment_score","Specificity_score","Sum_scores","Borda_scores","DEEPN_score","interactor"
"1635","di4spUb","Dnah7a",0,0.15040200563024,0.15040200563024,2.0004920740923,0.008,0
"1636","di4spUb","Dnah7b",0,0.175875114400933,0.175875114400933,2.21782332541012,0,NA
"1637","di4spUb","Dnah8",0,0.173295669688773,0.173295669688773,2.19346385077848,0,NA
"1638","di4spUb","Dnah9",0,0.187384387166186,0.187384387166186,2.33224061629241,0,NA
"1639","di4spUb","Dnaic1",0,0.18215660321299,0.18215660321299,2.27846277021617,0,NA
"1640","di4spUb","Dnaja4",0,0.143439742654314,0.143439742654314,1.94731079786506,0.024,1
"1641","di4spUb","Dnajb2",0,0.182373989447371,0.182373989447371,2.27864520778285,0,1
"1642","di4spUb","Dnajb3",0,0.187683620591116,0.187683620591116,2.33243176788788,0,NA
"1643","di4spUb","Dnajb4",0.769789042357274,0,0.769789042357274,1.97186807095344,0.081,0
"1644","di4spUb","Dnajb9",0,0.143815208087741,0.143815208087741,1.94817730617833,0.006,0
"1645","di4spUb","Dnajc12",0,0.128845548432286,0.128845548432286,1.83611845925544,0.045,0
"1646","di4spUb","Dnajc13",0,0.138787771538401,0.138787771538401,1.907628368414,0.007,1
"1647","di4spUb","Dnajc15",0,0.156642672536672,0.156642672536672,2.0454986522911,0.094,0
"1648","di4spUb","Dnajc19",0,0.158948380200007,0.158948380200007,2.06374415316001,0.01,0
"1649","di4spUb","Dnajc2",0,0.135480953258732,0.135480953258732,1.87711487088157,0.02,0
"1650","di4spUb","Dnajc21",0,0.144401928766668,0.144401928766668,1.9505808972206,0.04,0
"1651","di4spUb","Dnajc25",0,0.185125468174064,0.185125468174064,2.30233404797541,0,1
"1652","di4spUb","Dnajc28",0,0.180668280742509,0.180668280742509,2.25740689326935,0,NA
"1653","di4spUb","Dnajc3",0,0.129127253042464,0.129127253042464,1.835940776104,0.006,0
"1654","di4spUb","Dnajc5g",0,0.128246926135659,0.128246926135659,1.82962581972483,0.034,0
"1655","di4spUb","Dnajc8",0,0.128235188443568,0.128235188443568,1.82903785590334,0.07,1
"1656","di4spUb","Dnajc9",0,0.152408580542336,0.152408580542336,2.00818573142333,0.01,1
"1657","di4spUb","Dner",0,0.149146465474472,0.149146465474472,1.98251419415514,0.007,0
"1658","di4spUb","Dnmt3a",0,0.177124789903353,0.177124789903353,2.21894736842105,0,1
"1659","di4spUb","Dnmt3b",0,0.189309307937039,0.189309307937039,2.33971881937022,0,1
"1660","di4spUb","Dnttip2",0,0.140347370230586,0.140347370230586,1.91713823767179,0.008,0
"1661","di4spUb","Dock1",0,0.179553581761578,0.179553581761578,2.24114033706095,0,NA
"1662","di4spUb","Dock11",0.674947357708024,0.323178751062807,0.998126108770831,6.08857509627728,0.144,0
"1663","di4spUb","Dock3",0,0.17425210897582,0.17425210897582,2.19042487684729,0,NA
"1664","di4spUb","Dock4",0,0.189009907557175,0.189009907557175,2.33501538461538,0,NA
"1665","di4spUb","Dock5",0,0.161083934847219,0.161083934847219,2.07457627118644,0.009,1
"1666","di4spUb","Dock7",0,0.173207517277419,0.173207517277419,2.18002144936418,0,1
"1667","di4spUb","Dock9",0,0.157393634487491,0.157393634487491,2.04417627410839,0.01,0
"1668","di4spUb","Dok2",0,0.192068487908331,0.192068487908331,2.37308205470314,0,NA
"1669","di4spUb","Dolk",0,0.189626320103953,0.189626320103953,2.33981500513875,0,1
"1670","di4spUb","Dpagt1",0,0.148724004144418,0.148724004144418,1.97611276994653,0.067,0
"1671","di4spUb","Dpcd",0,0.178386487106394,0.178386487106394,2.2268476857467,0,NA
"1672","di4spUb","Dpep1",0,0.158039018812258,0.158039018812258,2.04778009642369,0.023,1
"1673","di4spUb","Dpep3",0,0.179119750054113,0.179119750054113,2.23357664233577,0,NA
"1674","di4spUb","Dph3",0,0.00705681592550751,0.00705681592550751,1.54369406021155,0.006,0
"1675","di4spUb","Dpm2",0,0.174157791525059,0.174157791525059,2.18537859007833,0,NA
"1676","di4spUb","Dpp6",0,0.183347669590654,0.183347669590654,2.27236794825728,0,NA
"1677","di4spUb","Dpp9",0,0.190125320737059,0.190125320737059,2.34077729796422,0,NA
"1678","di4spUb","Dppa4",0,0.171453199648884,0.171453199648884,2.15967215602945,0.006,1
"1679","di4spUb","Dpt",0,0.17618032083293,0.17618032083293,2.20271682340648,0,NA
"1680","di4spUb","Dpy19l1",0,0.14731198251048,0.14731198251048,1.96262068965517,0.006,0
"1681","di4spUb","Dpy19l3",0,0.168689650507009,0.168689650507009,2.13456345634563,0.1,0
"1682","di4spUb","Dpy19l4",0,0.166069087362505,0.166069087362505,2.11159753654374,0.028,0
"1683","di4spUb","Dpyd",0,0.145293723585889,0.145293723585889,1.94651162790698,0.009,0
"1684","di4spUb","Dpysl3",0,0.137462698965342,0.137462698965342,1.88289003572846,0.006,1
"1685","di4spUb","Drc1",0,0.15300698754034,0.15300698754034,2.00302657047334,0.008,0
"1686","di4spUb","Drg1",0,0.13884640593049,0.13884640593049,1.89568345323741,0.01,1
"1687","di4spUb","Drp2",0,0.181507526423717,0.181507526423717,2.25017790780422,0,NA
"1688","di4spUb","Dscc1",0,0.18460327651095,0.18460327651095,2.27882767456759,0,NA
"1689","di4spUb","Dse",0,0.178555905304058,0.178555905304058,2.2198127925117,0,NA
"1690","di4spUb","Dsg1b",0,0.180668280742509,0.180668280742509,2.23981740191256,0,NA
"1691","di4spUb","Dsg1c",0,0.168484306456607,0.168484306456607,2.12817828297936,0.008,0
"1692","di4spUb","Dsn1",0,0.154104169747561,0.154104169747561,2.00889453621347,0.008,1
"1693","di4spUb","Dsp",0,0.00803256054027906,0.00803256054027906,1.5435266041113,0.005,1
"1694","di4spUb","Dstn",0,0.133329346810944,0.133329346810944,1.84960353568179,0.007,1
"1695","di4spUb","Dstyk",0,0.175746292743325,0.175746292743325,2.1914369320807,0,1
"1696","di4spUb","Dtl",0,0.149674535289648,0.149674535289648,1.9741935483871,0.009,1
"1697","di4spUb","Dtnbp1",0,0.154514855717139,0.154514855717139,2.01081081081081,0.005,0
"1698","di4spUb","Dtwd2",0,0.183606127079438,0.183606127079438,2.26576433121019,0,1
"1699","di4spUb","Dtymk",0,0.163686999021556,0.163686999021556,2.08391915641476,0.01,0
"1700","di4spUb","Dus2",0,0.188064996524851,0.188064996524851,2.30952767407888,0,NA
"1701","di4spUb","Dusp1",0,0.176561364101863,0.176561364101863,2.1966808182169,0,1
"1702","di4spUb","Dusp12",0,0.166526685975167,0.166526685975167,2.10698552548773,0.009,0
"1703","di4spUb","Dusp14",0,0.128098117755374,0.128098117755374,1.8149813450684,0.01,1
"1704","di4spUb","Dusp15",0,0.183606127079438,0.183606127079438,2.26351163253132,0,NA
"1705","di4spUb","Dusp16",0,0.146232441413527,0.146232441413527,1.94617883398872,0.07,1
"1706","di4spUb","Dusp19",0,0.151692789698733,0.151692789698733,1.9863195365394,0.008,1
"1707","di4spUb","Dusp22",0,0.148853081181789,0.148853081181789,1.96492439411724,0.023,1
"1708","di4spUb","Dut",0,0.192068487908331,0.192068487908331,2.35394350469416,0,1
"1709","di4spUb","Dvl1",0,0.166585355007254,0.166585355007254,2.1051930758988,0.096,0
"1710","di4spUb","Dydc1",0,0.13555131109447,0.13555131109447,1.85951385258756,0.006,0
"1711","di4spUb","Dym",0,0.170936870398054,0.170936870398054,2.14276033431218,0.157,0
"1712","di4spUb","Dync1i1",0,0.163863111918428,0.163863111918428,2.08186107758148,0.057,1
"1713","di4spUb","Dync1i2",0,0.144231783702474,0.144231783702474,1.92955215784656,0.006,1
"1714","di4spUb","Dync2h1",0,0.173295669688773,0.173295669688773,2.16221555293849,0,NA
"1715","di4spUb","Dync2li1",0,0.147957339998654,0.147957339998654,1.95627964528769,0.068,0
"1716","di4spUb","Dynll1",0,0.181753383696879,0.181753383696879,2.2407874015748,0,1
"1717","di4spUb","Dynll2",0,0.166620556426506,0.166620556426506,2.10363690124187,0.011,0
"1718","di4spUb","Dynlrb1",0,0.155539723569689,0.155539723569689,2.01294429708223,0.01,1
"1719","di4spUb","Dynlt1a",0,0.00836172739827428,0.00836172739827428,1.54064369433993,0.004,0
"1720","di4spUb","Dynlt1b",0,0.164878059723376,0.164878059723376,2.08812415159409,0.011,0
"1721","di4spUb","Dynlt1c",0,0.00910235282876353,0.00910235282876353,1.54361032761987,0.006,0
"1722","di4spUb","Dynlt1f",0,0.00887898960369535,0.00887898960369535,1.54252262995284,0.007,0
